"ENTITY_EMP_ID","OBJ_ID","ENTITY_ID","ENTITY_AFLTN_ID","EMP_STAT_CD","EMP_TYP_CD","BASE_SLRY_AMT","PRMRY_IND","ACTV_IND","PRMRY_DEPT_CD","EMP_ID","EMP_REC_ID"
"KFS3285","KFS3285","KFS3285","KFS3285","A","P","50000","Y","Y","UA-VPAD","0000097763","1"
"KFS3286","KFS3286","KFS3286","KFS3286","R","P","50000","Y","Y","KO-KO","0000097788","1"
"KFS3287","KFS3287","KFS3287","KFS3287","A","P","50000","Y","Y","KO-CTSD","0000097922","1"
"KFS3288","KFS3288","KFS3288","KFS3288","A","P","50000","Y","Y","IN-TCEM","0000098077","1"
"KFS3289","KFS3289","KFS3289","KFS3289","A","P","50000","Y","Y","UA-RISK","0000098101","1"
"KFS3290","KFS3290","KFS3290","KFS3290","A","N","50000","Y","Y","BL-LAWL","0000098144","1"
"KFS3291","KFS3291","KFS3291","KFS3291","A","P","50000","Y","Y","UA-RISK","0000098234","1"
"KFS3292","KFS3292","KFS3292","KFS3292","A","P","50000","Y","Y","IN-DMOO","0000098284","1"
"KFS3293","KFS3293","KFS3293","KFS3293","A","P","50000","Y","Y","IN-MDCO","0000098460","1"
"KFS3294","KFS3294","KFS3294","KFS3294","A","P","50000","Y","Y","IN-NEUR","0000098538","1"
"KFS3295","KFS3295","KFS3295","KFS3295","A","P","50000","Y","Y","SE-CONF","0000098678","1"
"KFS3296","KFS3296","KFS3296","KFS3296","A","P","50000","Y","Y","BL-MUS","0000098859","1"
"KFS3297","KFS3297","KFS3297","KFS3297","A","N","50000","Y","Y","BL-GEOL","0000098864","1"
"KFS3298","KFS3298","KFS3298","KFS3298","A","P","50000","Y","Y","UA-FMOP","0000098865","1"
"KFS3299","KFS3299","KFS3299","KFS3299","A","P","50000","Y","Y","SB-CTED","0000098988","1"
"KFS3300","KFS3300","KFS3300","KFS3300","A","P","50000","Y","Y","SB-ACP","0000099046","1"
"KFS3301","KFS3301","KFS3301","KFS3301","A","P","50000","Y","Y","IN-PHED","0000099355","1"
"KFS3302","KFS3302","KFS3302","KFS3302","A","P","50000","Y","Y","IN-RMHO","0000099394","1"
"KFS3303","KFS3303","KFS3303","KFS3303","A","N","50000","Y","Y","BL-SPEA","0000099418","1"
"KFS3304","KFS3304","KFS3304","KFS3304","A","P","50000","Y","Y","EA-MULT","0000099435","1"
"KFS3305","KFS3305","KFS3305","KFS3305","A","P","50000","Y","Y","EA-AAOA","0000099459","1"
"KFS3306","KFS3306","KFS3306","KFS3306","A","P","50000","Y","Y","UA-FMOP","0000099978","1"
"KFS3307","KFS3307","KFS3307","KFS3307","A","N","50000","Y","Y","BL-PSY","0000099997","1"
"KFS3308","KFS3308","KFS3308","KFS3308","A","P","50000","Y","Y","SE-CTSD","0000100034","1"
"KFS3309","KFS3309","KFS3309","KFS3309","A","N","50000","Y","Y","BL-BUS","0000100077","1"
"KFS3310","KFS3310","KFS3310","KFS3310","A","N","50000","Y","Y","BL-CHEM","0000100165","1"
"KFS3311","KFS3311","KFS3311","KFS3311","A","N","50000","Y","Y","IN-MRES","0000100313","1"
"KFS3312","KFS3312","KFS3312","KFS3312","A","N","50000","Y","Y","BL-PHYS","0000100482","1"
"KFS3313","KFS3313","KFS3313","KFS3313","A","P","50000","Y","Y","BL-SOC","0000101078","1"
"KFS3314","KFS3314","KFS3314","KFS3314","A","P","50000","Y","Y","IN-HERR","0000101826","1"
"KFS3315","KFS3315","KFS3315","KFS3315","A","P","50000","Y","Y","SB-SBUE","0000102106","1"
"KFS3316","KFS3316","KFS3316","KFS3316","R","P","50000","Y","Y","BL-BL","0000103609","1"
"KFS3317","KFS3317","KFS3317","KFS3317","A","P","50000","Y","Y","UA-PUR","0000103626","1"
"KFS3318","KFS3318","KFS3318","KFS3318","A","P","50000","Y","Y","BL-ANTH","0000103676","1"
"KFS3319","KFS3319","KFS3319","KFS3319","A","P","50000","Y","Y","UA-VPAD","0000103808","1"
"KFS3320","KFS3320","KFS3320","KFS3320","A","P","50000","Y","Y","IN-LIBR","0000103872","1"
"KFS3321","KFS3321","KFS3321","KFS3321","A","P","50000","Y","Y","IN-PHED","0000103883","1"
"KFS3322","KFS3322","KFS3322","KFS3322","A","P","50000","Y","Y","IN-ANAT","0000103916","1"
"KFS3323","KFS3323","KFS3323","KFS3323","A","P","50000","Y","Y","IN-ALUM","0000103931","1"
"KFS3324","KFS3324","KFS3324","KFS3324","A","P","50000","Y","Y","BL-PL","0000104006","1"
"KFS3325","KFS3325","KFS3325","KFS3325","T","P","50000","Y","Y","UA-TREA","0000104336","1"
"KFS3326","KFS3326","KFS3326","KFS3326","A","P","50000","Y","Y","NW-REG","0000104464","1"
"KFS3327","KFS3327","KFS3327","KFS3327","A","P","50000","Y","Y","IN-ENGT","0000104681","1"
"KFS3328","KFS3328","KFS3328","KFS3328","A","P","50000","Y","Y","UA-INTP","0000104722","1"
"KFS3329","KFS3329","KFS3329","KFS3329","A","N","50000","Y","Y","BL-PSY","0000104760","1"
"KFS3330","KFS3330","KFS3330","KFS3330","A","P","50000","Y","Y","BL-IIDC","0000104797","1"
"KFS3331","KFS3331","KFS3331","KFS3331","A","P","50000","Y","Y","BL-SPAN","0000104815","1"
"KFS3332","KFS3332","KFS3332","KFS3332","A","P","50000","Y","Y","UA-VPAD","0000105079","1"
"KFS3333","KFS3333","KFS3333","KFS3333","A","P","50000","Y","Y","IN-DMAN","0000105313","1"
"KFS3334","KFS3334","KFS3334","KFS3334","A","N","50000","Y","Y","IN-ENGT","0000105411","1"
"KFS3335","KFS3335","KFS3335","KFS3335","A","P","50000","Y","Y","SB-INTS","0000105777","1"
"KFS3336","KFS3336","KFS3336","KFS3336","T","P","50000","Y","Y","BL-BL","0000105784","1"
"KFS3337","KFS3337","KFS3337","KFS3337","A","P","50000","Y","Y","BL-DFAC","0000105978","1"
"KFS3338","KFS3338","KFS3338","KFS3338","A","P","50000","Y","Y","BA-IDS","0000106067","1"
"KFS3339","KFS3339","KFS3339","KFS3339","A","P","50000","Y","Y","BL-HIST","0000106068","1"
"KFS3340","KFS3340","KFS3340","KFS3340","A","N","50000","Y","Y","BL-AFRO","0000106073","1"
"KFS3341","KFS3341","KFS3341","KFS3341","A","P","50000","Y","Y","BL-RUAD","0000106083","1"
"KFS3342","KFS3342","KFS3342","KFS3342","A","P","50000","Y","Y","IN-RESG","0000106162","1"
"KFS3343","KFS3343","KFS3343","KFS3343","A","P","50000","Y","Y","IN-ENGT","0000106602","1"
"KFS3344","KFS3344","KFS3344","KFS3344","A","P","50000","Y","Y","SB-FAID","0000106784","1"
"KFS3345","KFS3345","KFS3345","KFS3345","A","P","50000","Y","Y","BL-RUAD","0000107726","1"
"KFS3346","KFS3346","KFS3346","KFS3346","A","P","50000","Y","Y","BL-AHRV","0000107729","1"
"KFS3347","KFS3347","KFS3347","KFS3347","A","P","50000","Y","Y","IN-BURS","0000107744","1"
"KFS3348","KFS3348","KFS3348","KFS3348","A","P","50000","Y","Y","UA-FMOP","0000107944","1"
"KFS3349","KFS3349","KFS3349","KFS3349","A","N","50000","Y","Y","BL-SLEG","0000108185","1"
"KFS3350","KFS3350","KFS3350","KFS3350","A","P","50000","Y","Y","IN-MRES","0000108202","1"
"KFS3351","KFS3351","KFS3351","KFS3351","A","P","50000","Y","Y","UA-VPIT","0000108866","1"
"KFS3352","KFS3352","KFS3352","KFS3352","A","P","50000","Y","Y","IN-INFO","0000109064","1"
"KFS3353","KFS3353","KFS3353","KFS3353","A","P","50000","Y","Y","IN-HR","0000109516","1"
"KFS3354","KFS3354","KFS3354","KFS3354","R","P","50000","Y","Y","IN-ANES","0000109979","1"
"KFS3355","KFS3355","KFS3355","KFS3355","A","P","50000","Y","Y","IN-PNEO","0000110089","1"
"KFS3356","KFS3356","KFS3356","KFS3356","A","P","50000","Y","Y","UA-ALUM","0000110164","1"
"KFS3357","KFS3357","KFS3357","KFS3357","A","P","50000","Y","Y","BA-RPAS","0000110189","1"
"KFS3358","KFS3358","KFS3358","KFS3358","A","N","50000","Y","Y","BL-KINE","0000110260","1"
"KFS3359","KFS3359","KFS3359","KFS3359","A","P","50000","Y","Y","IN-DMAS","0000110311","1"
"KFS3360","KFS3360","KFS3360","KFS3360","A","P","50000","Y","Y","BA-BKST","0000110486","1"
"KFS3361","KFS3361","KFS3361","KFS3361","P","P","50000","Y","Y","BL-EDUC","0000110495","1"
"KFS3362","KFS3362","KFS3362","KFS3362","A","N","50000","Y","Y","BL-CSCI","0000110520","1"
"KFS3363","KFS3363","KFS3363","KFS3363","A","P","50000","Y","Y","EA-NURS","0000110528","1"
"KFS3364","KFS3364","KFS3364","KFS3364","A","N","50000","Y","Y","BA-IDS","0000110555","1"
"KFS3365","KFS3365","KFS3365","KFS3365","A","P","50000","Y","Y","IN-HPHY","0000110596","1"
"KFS3366","KFS3366","KFS3366","KFS3366","A","P","50000","Y","Y","UA-MASV","0000110613","1"
"KFS3367","KFS3367","KFS3367","KFS3367","A","N","50000","Y","Y","IN-MRES","0000110620","1"
"KFS3368","KFS3368","KFS3368","KFS3368","A","P","50000","Y","Y","SE-CSP","0000110626","1"
"KFS3369","KFS3369","KFS3369","KFS3369","A","P","50000","Y","Y","IN-ADAF","0000110767","1"
"KFS3370","KFS3370","KFS3370","KFS3370","A","P","50000","Y","Y","BL-ARSD","0000110785","1"
"KFS3371","KFS3371","KFS3371","KFS3371","A","P","50000","Y","Y","IN-PULM","0000110830","1"
"KFS3372","KFS3372","KFS3372","KFS3372","T","P","50000","Y","Y","BL-PSY","0000110838","1"
"KFS3373","KFS3373","KFS3373","KFS3373","A","N","50000","Y","Y","IN-IN","0000110849","1"
"KFS3374","KFS3374","KFS3374","KFS3374","A","P","50000","Y","Y","","0000110854","1"
"KFS3375","KFS3375","KFS3375","KFS3375","T","P","50000","Y","Y","IN-IN","0000110905","1"
"KFS3376","KFS3376","KFS3376","KFS3376","A","P","50000","Y","Y","BL-OPT","0000110936","1"
"KFS3377","KFS3377","KFS3377","KFS3377","A","P","50000","Y","Y","BL-RUAD","0000110944","1"
"KFS3378","KFS3378","KFS3378","KFS3378","A","P","50000","Y","Y","BL-CHEM","0000110981","1"
"KFS3379","KFS3379","KFS3379","KFS3379","A","P","50000","Y","Y","IN-AHLT","0000111229","1"
"KFS3380","KFS3380","KFS3380","KFS3380","A","P","50000","Y","Y","BL-CCCS","0000111467","1"
"KFS3381","KFS3381","KFS3381","KFS3381","A","P","50000","Y","Y","IN-PAY","0000111675","1"
"KFS3382","KFS3382","KFS3382","KFS3382","T","P","50000","Y","Y","IN-PUBL","0000111948","1"
"KFS3383","KFS3383","KFS3383","KFS3383","A","P","50000","Y","Y","KO-PHYP","0000112236","1"
"KFS3384","KFS3384","KFS3384","KFS3384","A","P","50000","Y","Y","UA-PD","0000112311","1"
"KFS3385","KFS3385","KFS3385","KFS3385","A","P","50000","Y","Y","UA-BFPU","0000112514","1"
"KFS3386","KFS3386","KFS3386","KFS3386","T","P","50000","Y","Y","BA-RPAS","0000113804","1"
"KFS3387","KFS3387","KFS3387","KFS3387","A","P","50000","Y","Y","BL-RUAD","0000114160","1"
"KFS3388","KFS3388","KFS3388","KFS3388","A","N","50000","Y","Y","BA-IUHC","0000114414","1"
"KFS3389","KFS3389","KFS3389","KFS3389","A","P","50000","Y","Y","SB-ADMS","0000114587","1"
"KFS3390","KFS3390","KFS3390","KFS3390","A","P","50000","Y","Y","UA-FMOP","0000114729","1"
"KFS3391","KFS3391","KFS3391","KFS3391","A","P","50000","Y","Y","BL-CHEM","0000114972","1"
"KFS3392","KFS3392","KFS3392","KFS3392","A","P","50000","Y","Y","IN-PSYC","0000115015","1"
"KFS3393","KFS3393","KFS3393","KFS3393","A","P","50000","Y","Y","BL-SSER","0000115029","1"
"KFS3394","KFS3394","KFS3394","KFS3394","A","N","50000","Y","Y","BL-NURS","0000116219","1"
"KFS3395","KFS3395","KFS3395","KFS3395","R","P","50000","Y","Y","IN-IN","0000116283","1"
"KFS3396","KFS3396","KFS3396","KFS3396","A","P","50000","Y","Y","UA-VPIT","0000116499","1"
"KFS3397","KFS3397","KFS3397","KFS3397","A","P","50000","Y","Y","BL-INFO","0000116509","1"
"KFS3398","KFS3398","KFS3398","KFS3398","A","P","50000","Y","Y","UA-VPAD","0000116529","1"
"KFS3399","KFS3399","KFS3399","KFS3399","A","P","50000","Y","Y","NW-BUS","0000116530","1"
"KFS3400","KFS3400","KFS3400","KFS3400","R","P","50000","Y","Y","BL-BL","0000116612","1"
"KFS3401","KFS3401","KFS3401","KFS3401","A","P","50000","Y","Y","EA-BSSD","0000116659","1"
"KFS3402","KFS3402","KFS3402","KFS3402","T","P","50000","Y","Y","IN-RADY","0000116757","1"
"KFS3403","KFS3403","KFS3403","KFS3403","A","P","50000","Y","Y","IN-INFO","0000116793","1"
"KFS3404","KFS3404","KFS3404","KFS3404","A","P","50000","Y","Y","EA-HUMR","0000116866","1"
"KFS3405","KFS3405","KFS3405","KFS3405","A","P","50000","Y","Y","BA-MOTR","0000117029","1"
"KFS3406","KFS3406","KFS3406","KFS3406","A","P","50000","Y","Y","SB-ASST","0000117163","1"
"KFS3407","KFS3407","KFS3407","KFS3407","A","P","50000","Y","Y","BA-BKST","0000117234","1"
"KFS3408","KFS3408","KFS3408","KFS3408","A","P","50000","Y","Y","IN-OPTH","0000117350","1"
"KFS3409","KFS3409","KFS3409","KFS3409","A","P","50000","Y","Y","IN-RESG","0000117476","1"
"KFS3410","KFS3410","KFS3410","KFS3410","A","P","50000","Y","Y","UA-HUMM","0000117662","1"
"KFS3411","KFS3411","KFS3411","KFS3411","A","P","50000","Y","Y","IN-PHTX","0000117990","1"
"KFS3412","KFS3412","KFS3412","KFS3412","A","N","50000","Y","Y","BL-CSC","0000118334","1"
"KFS3413","KFS3413","KFS3413","KFS3413","A","P","50000","Y","Y","BL-BUS","0000118783","1"
"KFS3414","KFS3414","KFS3414","KFS3414","A","P","50000","Y","Y","IN-EXTA","0000118985","1"
"KFS3415","KFS3415","KFS3415","KFS3415","A","P","50000","Y","Y","UA-FMOP","0000119201","1"
"KFS3416","KFS3416","KFS3416","KFS3416","A","P","50000","Y","Y","BL-RUAD","0000119750","1"
"KFS3417","KFS3417","KFS3417","KFS3417","A","P","50000","Y","Y","BL-RUAD","0000119908","1"
"KFS3418","KFS3418","KFS3418","KFS3418","A","P","50000","Y","Y","IN-MRES","0000119933","1"
"KFS3419","KFS3419","KFS3419","KFS3419","A","P","50000","Y","Y","IN-PSYC","0000121049","1"
"KFS3420","KFS3420","KFS3420","KFS3420","A","N","50000","Y","Y","BL-ACSP","0000121321","1"
"KFS3421","KFS3421","KFS3421","KFS3421","T","P","50000","Y","Y","IN-BUDG","0000121702","1"
"KFS3422","KFS3422","KFS3422","KFS3422","A","P","50000","Y","Y","BL-OPT","0000121926","1"
"KFS3423","KFS3423","KFS3423","KFS3423","A","P","50000","Y","Y","UA-VPPF","0000122128","1"
"KFS3424","KFS3424","KFS3424","KFS3424","A","P","50000","Y","Y","IN-DMFA","0000122156","1"
"KFS3425","KFS3425","KFS3425","KFS3425","A","P","50000","Y","Y","IN-SPEA","0000122527","1"
"KFS3426","KFS3426","KFS3426","KFS3426","A","P","50000","Y","Y","UA-VPIT","0000122586","1"
"KFS3427","KFS3427","KFS3427","KFS3427","A","P","50000","Y","Y","BL-PSY","0000122703","1"
"KFS3428","KFS3428","KFS3428","KFS3428","A","N","50000","Y","Y","BL-BL","0000123062","1"
"KFS3429","KFS3429","KFS3429","KFS3429","A","P","50000","Y","Y","IN-UROL","0000123282","1"
"KFS3430","KFS3430","KFS3430","KFS3430","A","P","50000","Y","Y","SB-INTP","0000123497","1"
"KFS3431","KFS3431","KFS3431","KFS3431","A","P","50000","Y","Y","NW-SOCW","0000123519","1"
"KFS3432","KFS3432","KFS3432","KFS3432","A","P","50000","Y","Y","BL-ARSD","0000123816","1"
"KFS3433","KFS3433","KFS3433","KFS3433","A","P","50000","Y","Y","BL-GEOG","0000123819","1"
"KFS3434","KFS3434","KFS3434","KFS3434","R","P","50000","Y","Y","NW-NW","0000123995","1"
"KFS3435","KFS3435","KFS3435","KFS3435","A","P","50000","Y","Y","IN-PEDC","0000124761","1"
"KFS3436","KFS3436","KFS3436","KFS3436","A","P","50000","Y","Y","BL-BL","0000124947","1"
"KFS3437","KFS3437","KFS3437","KFS3437","P","P","50000","Y","Y","EA-HUFA","0000125563","1"
"KFS3438","KFS3438","KFS3438","KFS3438","A","P","50000","Y","Y","BL-LIBR","0000125945","1"
"KFS3439","KFS3439","KFS3439","KFS3439","A","P","50000","Y","Y","BL-BL","0000126353","1"
"KFS3440","KFS3440","KFS3440","KFS3440","A","P","50000","Y","Y","UA-SCS","0000126566","1"
"KFS3441","KFS3441","KFS3441","KFS3441","P","P","50000","Y","Y","BL-PSY","0000127139","1"
"KFS3442","KFS3442","KFS3442","KFS3442","T","P","50000","Y","Y","SB-SB","0000127142","1"
"KFS3443","KFS3443","KFS3443","KFS3443","A","P","50000","Y","Y","BA-BKST","0000127173","1"
"KFS3444","KFS3444","KFS3444","KFS3444","R","P","50000","Y","Y","IN-IN","0000127337","1"
"KFS3445","KFS3445","KFS3445","KFS3445","A","P","50000","Y","Y","KO-ACSP","0000127571","1"
"KFS3446","KFS3446","KFS3446","KFS3446","P","P","50000","Y","Y","BL-BI","0000127574","1"
"KFS3447","KFS3447","KFS3447","KFS3447","A","P","50000","Y","Y","IN-SNEU","0000127730","1"
"KFS3448","KFS3448","KFS3448","KFS3448","A","P","50000","Y","Y","KO-ARSC","0000128294","1"
"KFS3449","KFS3449","KFS3449","KFS3449","A","P","50000","Y","Y","UA-UART","0000128450","1"
"KFS3450","KFS3450","KFS3450","KFS3450","T","P","50000","Y","Y","KO-FAFF","0000128465","1"
"KFS3451","KFS3451","KFS3451","KFS3451","A","P","50000","Y","Y","NW-LIBR","0000128499","1"
"KFS3452","KFS3452","KFS3452","KFS3452","A","P","50000","Y","Y","IN-COME","0000128746","1"
"KFS3453","KFS3453","KFS3453","KFS3453","R","P","50000","Y","Y","BL-ARSD","0000128841","1"
"KFS3454","KFS3454","KFS3454","KFS3454","A","P","50000","Y","Y","BL-BL","0000129038","1"
"KFS3455","KFS3455","KFS3455","KFS3455","A","P","50000","Y","Y","BL-EDUC","0000129289","1"
"KFS3456","KFS3456","KFS3456","KFS3456","A","N","50000","Y","Y","BL-PSY","0000129997","1"
"KFS3457","KFS3457","KFS3457","KFS3457","A","P","50000","Y","Y","BL-BL","0000130056","1"
"KFS3458","KFS3458","KFS3458","KFS3458","A","P","50000","Y","Y","BL-BL","0000130141","1"
"KFS3459","KFS3459","KFS3459","KFS3459","A","P","50000","Y","Y","IN-SCI","0000130520","1"
"KFS3460","KFS3460","KFS3460","KFS3460","A","P","50000","Y","Y","EA-SMD","0000130674","1"
"KFS3461","KFS3461","KFS3461","KFS3461","A","P","50000","Y","Y","IN-PPUL","0000130718","1"
"KFS3462","KFS3462","KFS3462","KFS3462","T","P","50000","Y","Y","","0000130731","1"
"KFS3463","KFS3463","KFS3463","KFS3463","A","P","50000","Y","Y","IN-DSAD","0000130943","1"
"KFS3464","KFS3464","KFS3464","KFS3464","A","P","50000","Y","Y","IN-IN","0000131030","1"
"KFS3465","KFS3465","KFS3465","KFS3465","A","P","50000","Y","Y","IN-ENGT","0000131245","1"
"KFS3466","KFS3466","KFS3466","KFS3466","A","P","50000","Y","Y","IN-ETHC","0000131387","1"
"KFS3467","KFS3467","KFS3467","KFS3467","A","P","50000","Y","Y","IN-ECON","0000131528","1"
"KFS3468","KFS3468","KFS3468","KFS3468","A","P","50000","Y","Y","BL-PSY","0000131838","1"
"KFS3469","KFS3469","KFS3469","KFS3469","A","P","50000","Y","Y","BA-RPAS","0000132007","1"
"KFS3470","KFS3470","KFS3470","KFS3470","A","P","50000","Y","Y","IN-HEMO","0000132244","1"
"KFS3471","KFS3471","KFS3471","KFS3471","T","P","50000","Y","Y","EA-EA","0000132500","1"
"KFS3472","KFS3472","KFS3472","KFS3472","A","P","50000","Y","Y","IN-MDCO","0000132653","1"
"KFS3473","KFS3473","KFS3473","KFS3473","R","P","50000","Y","Y","SB-SB","0000132776","1"
"KFS3474","KFS3474","KFS3474","KFS3474","A","P","50000","Y","Y","SE-EDUC","0000132954","1"
"KFS3475","KFS3475","KFS3475","KFS3475","A","P","50000","Y","Y","IN-SOCW","0000132964","1"
"KFS3476","KFS3476","KFS3476","KFS3476","T","N","50000","Y","Y","SB-FAFF","0000132994","1"
"KFS3477","KFS3477","KFS3477","KFS3477","A","P","50000","Y","Y","NW-CHEM","0000133003","1"
"KFS3478","KFS3478","KFS3478","KFS3478","A","P","50000","Y","Y","SB-STAF","0000133458","1"
"KFS3479","KFS3479","KFS3479","KFS3479","A","P","50000","Y","Y","BL-BL","0000133476","1"
"KFS3480","KFS3480","KFS3480","KFS3480","A","P","50000","Y","Y","IN-INFO","0000133516","1"
"KFS3481","KFS3481","KFS3481","KFS3481","A","P","50000","Y","Y","SB-COMR","0000134137","1"
"KFS3482","KFS3482","KFS3482","KFS3482","A","P","50000","Y","Y","BL-SOC","0000134532","1"
"KFS3483","KFS3483","KFS3483","KFS3483","T","P","50000","Y","Y","","0000134662","1"
"KFS3484","KFS3484","KFS3484","KFS3484","A","P","50000","Y","Y","EA-BSSD","0000135006","1"
"KFS3485","KFS3485","KFS3485","KFS3485","R","P","50000","Y","Y","IN-STLI","0000135134","1"
"KFS3486","KFS3486","KFS3486","KFS3486","T","P","50000","Y","Y","IN-ENRL","0000135160","1"
"KFS3487","KFS3487","KFS3487","KFS3487","A","P","50000","Y","Y","SE-INTG","0000135285","1"
"KFS3488","KFS3488","KFS3488","KFS3488","A","P","50000","Y","Y","IN-MSCI","0000135457","1"
"KFS3489","KFS3489","KFS3489","KFS3489","A","P","50000","Y","Y","BL-GEOY","0000135478","1"
"KFS3490","KFS3490","KFS3490","KFS3490","A","P","50000","Y","Y","BL-BL","0000135501","1"
"KFS3491","KFS3491","KFS3491","KFS3491","A","P","50000","Y","Y","BL-CMLT","0000135507","1"
"KFS3492","KFS3492","KFS3492","KFS3492","A","P","50000","Y","Y","SB-SOCA","0000135524","1"
"KFS3493","KFS3493","KFS3493","KFS3493","A","N","50000","Y","Y","BL-BL","0000135630","1"
"KFS3494","KFS3494","KFS3494","KFS3494","A","P","50000","Y","Y","BL-BL","0000135640","1"
"KFS3495","KFS3495","KFS3495","KFS3495","A","P","50000","Y","Y","BL-BL","0000136397","1"
"KFS3496","KFS3496","KFS3496","KFS3496","A","P","50000","Y","Y","SB-SFP","0000136666","1"
"KFS3497","KFS3497","KFS3497","KFS3497","R","P","50000","Y","Y","SE-SE","0000136940","1"
"KFS3498","KFS3498","KFS3498","KFS3498","A","P","50000","Y","Y","SE-HUMM","0000136981","1"
"KFS3499","KFS3499","KFS3499","KFS3499","A","P","50000","Y","Y","SB-COLS","0000137056","1"
"KFS3500","KFS3500","KFS3500","KFS3500","A","P","50000","Y","Y","SE-IRES","0000137266","1"
"KFS3501","KFS3501","KFS3501","KFS3501","A","P","50000","Y","Y","BL-BUS","0000137360","1"
"KFS3502","KFS3502","KFS3502","KFS3502","A","P","50000","Y","Y","BL-RTVS","0000137440","1"
"KFS3503","KFS3503","KFS3503","KFS3503","T","P","50000","Y","Y","IN-DMFA","0000137452","1"
"KFS3504","KFS3504","KFS3504","KFS3504","R","P","50000","Y","Y","EA-EXAF","0000137654","1"
"KFS3505","KFS3505","KFS3505","KFS3505","R","P","50000","Y","Y","SB-HIST","0000138046","1"
"KFS3506","KFS3506","KFS3506","KFS3506","A","P","50000","Y","Y","SB-PEA","0000138205","1"
"KFS3507","KFS3507","KFS3507","KFS3507","A","P","50000","Y","Y","SE-OACA","0000138237","1"
"KFS3508","KFS3508","KFS3508","KFS3508","A","P","50000","Y","Y","BL-FOLK","0000138527","1"
"KFS3509","KFS3509","KFS3509","KFS3509","A","P","50000","Y","Y","BL-ARSD","0000138531","1"
"KFS3510","KFS3510","KFS3510","KFS3510","A","P","50000","Y","Y","IN-HEMO","0000138665","1"
"KFS3511","KFS3511","KFS3511","KFS3511","A","P","50000","Y","Y","IN-PLAN","0000138861","1"
"KFS3512","KFS3512","KFS3512","KFS3512","A","P","50000","Y","Y","NW-SSER","0000138864","1"
"KFS3513","KFS3513","KFS3513","KFS3513","A","N","50000","Y","Y","IN-NEUR","0000138990","1"
"KFS3514","KFS3514","KFS3514","KFS3514","R","P","50000","Y","Y","SE-EXEC","0000139545","1"
"KFS3515","KFS3515","KFS3515","KFS3515","A","P","50000","Y","Y","BL-TAAL","0000139564","1"
"KFS3516","KFS3516","KFS3516","KFS3516","T","P","50000","Y","Y","IN-PHP","0000139641","1"
"KFS3517","KFS3517","KFS3517","KFS3517","A","P","50000","Y","Y","EA-HUFA","0000139660","1"
"KFS3518","KFS3518","KFS3518","KFS3518","A","P","50000","Y","Y","SB-COLS","0000139888","1"
"KFS3519","KFS3519","KFS3519","KFS3519","A","P","50000","Y","Y","IN-STLI","0000140010","1"
"KFS3520","KFS3520","KFS3520","KFS3520","A","P","50000","Y","Y","BL-ARSD","0000140222","1"
"KFS3521","KFS3521","KFS3521","KFS3521","A","P","50000","Y","Y","SB-HIST","0000140266","1"
"KFS3522","KFS3522","KFS3522","KFS3522","P","P","50000","Y","Y","SB-EDUC","0000140293","1"
"KFS3523","KFS3523","KFS3523","KFS3523","A","P","50000","Y","Y","BL-EDUC","0000140506","1"
"KFS3524","KFS3524","KFS3524","KFS3524","A","P","50000","Y","Y","IN-OPTH","0000140753","1"
"KFS3525","KFS3525","KFS3525","KFS3525","A","P","50000","Y","Y","UA-FMOP","0000141224","1"
"KFS3526","KFS3526","KFS3526","KFS3526","A","P","50000","Y","Y","NW-SPEA","0000141675","1"
"KFS3527","KFS3527","KFS3527","KFS3527","A","P","50000","Y","Y","BL-OASD","0000141683","1"
"KFS3528","KFS3528","KFS3528","KFS3528","A","P","50000","Y","Y","BL-OASD","0000141945","1"
"KFS3529","KFS3529","KFS3529","KFS3529","A","P","50000","Y","Y","SB-MAS","0000142073","1"
"KFS3530","KFS3530","KFS3530","KFS3530","A","P","50000","Y","Y","SE-BUS","0000142219","1"
"KFS3531","KFS3531","KFS3531","KFS3531","R","P","50000","Y","Y","BA-IMAU","0000142429","1"
"KFS3532","KFS3532","KFS3532","KFS3532","A","P","50000","Y","Y","BL-CMLT","0000142451","1"
"KFS3533","KFS3533","KFS3533","KFS3533","A","P","50000","Y","Y","SE-BUS","0000142537","1"
"KFS3534","KFS3534","KFS3534","KFS3534","A","P","50000","Y","Y","BL-BL","0000142546","1"
"KFS3535","KFS3535","KFS3535","KFS3535","A","P","50000","Y","Y","IN-SGEN","0000142697","1"
"KFS3536","KFS3536","KFS3536","KFS3536","A","P","50000","Y","Y","SE-HMAN","0000143028","1"
"KFS3537","KFS3537","KFS3537","KFS3537","A","P","50000","Y","Y","BL-SPAN","0000143062","1"
"KFS3538","KFS3538","KFS3538","KFS3538","A","P","50000","Y","Y","BL-BL","0000143750","1"
"KFS3539","KFS3539","KFS3539","KFS3539","A","P","50000","Y","Y","BL-BL","0000144007","1"
"KFS3540","KFS3540","KFS3540","KFS3540","A","P","50000","Y","Y","BL-LIBR","0000144016","1"
"KFS3541","KFS3541","KFS3541","KFS3541","A","P","50000","Y","Y","BL-ARSD","0000001855","1"
"KFS3542","KFS3542","KFS3542","KFS3542","A","N","50000","Y","Y","BL-BL","0000144238","1"
"KFS3543","KFS3543","KFS3543","KFS3543","A","P","50000","Y","Y","BL-EDUC","0000144354","1"
"KFS3544","KFS3544","KFS3544","KFS3544","A","P","50000","Y","Y","BL-PSY","0000144390","1"
