ENTITY_PHONE_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,PHONE_TYP_CD,PHONE_NBR,PHONE_EXTN_NBR,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
10984,KFS-TEM-KRIM-PHONE-0757,KFS1067,PERSON,WRK,800-555-1212,,US,Y,Y
10985,KFS-TEM-KRIM-PHONE-0758,KFS2753,PERSON,WRK,800-555-1212,,US,Y,Y
10986,KFS-TEM-KRIM-PHONE-0759,KFS1095,PERSON,WRK,800-555-1212,,US,Y,Y
10987,KFS-TEM-KRIM-PHONE-0760,KFS3640,PERSON,WRK,800-555-1212,,US,Y,Y
10988,KFS-TEM-KRIM-PHONE-0761,KFS3275,PERSON,WRK,800-555-1212,,US,Y,Y
10381,KFS-TEM-KRIM-PHONE-0762,KFS3747,PERSON,WRK,800-555-1212,,US,Y,Y
10382,KFS-TEM-KRIM-PHONE-0763,KFS3081,PERSON,WRK,800-555-1212,,US,Y,Y
10383,KFS-TEM-KRIM-PHONE-0764,KFS3524,PERSON,WRK,800-555-1212,,US,Y,Y
10384,KFS-TEM-KRIM-PHONE-0765,KFS2822,PERSON,WRK,800-555-1212,,US,Y,Y
10385,KFS-TEM-KRIM-PHONE-0766,KFS3165,PERSON,WRK,800-555-1212,,US,Y,Y
10386,KFS-TEM-KRIM-PHONE-0767,KFS3288,PERSON,WRK,800-555-1212,,US,Y,Y
10387,KFS-TEM-KRIM-PHONE-0768,KFS3656,PERSON,WRK,800-555-1212,,US,Y,Y
10388,KFS-TEM-KRIM-PHONE-0769,KFS3138,PERSON,WRK,800-555-1212,,US,Y,Y
10389,KFS-TEM-KRIM-PHONE-0770,KFS3922,PERSON,WRK,800-555-1212,,US,Y,Y
10390,KFS-TEM-KRIM-PHONE-0771,KFS3034,PERSON,WRK,800-555-1212,,US,Y,Y
10391,KFS-TEM-KRIM-PHONE-0772,KFS3924,PERSON,WRK,800-555-1212,,US,Y,Y
10392,KFS-TEM-KRIM-PHONE-0773,KFS3466,PERSON,WRK,800-555-1212,,US,Y,Y
10393,KFS-TEM-KRIM-PHONE-0774,KFS3083,PERSON,WRK,800-555-1212,,US,Y,Y
10394,KFS-TEM-KRIM-PHONE-0775,KFS2770,PERSON,WRK,800-555-1212,,US,Y,Y
10395,KFS-TEM-KRIM-PHONE-0776,KFS3998,PERSON,WRK,800-555-1212,,US,Y,Y
10396,KFS-TEM-KRIM-PHONE-0777,KFS3797,PERSON,WRK,800-555-1212,,US,Y,Y
10397,KFS-TEM-KRIM-PHONE-0778,KFS3277,PERSON,WRK,800-555-1212,,US,Y,Y
10398,KFS-TEM-KRIM-PHONE-0779,KFS3056,PERSON,WRK,800-555-1212,,US,Y,Y
10399,KFS-TEM-KRIM-PHONE-0780,KFS3961,PERSON,WRK,800-555-1212,,US,Y,Y
10400,KFS-TEM-KRIM-PHONE-0781,KFS3431,PERSON,WRK,800-555-1212,,US,Y,Y
10401,KFS-TEM-KRIM-PHONE-0782,KFS3150,PERSON,WRK,800-555-1212,,US,Y,Y
10402,KFS-TEM-KRIM-PHONE-0783,KFS3235,PERSON,WRK,800-555-1212,,US,Y,Y
10403,KFS-TEM-KRIM-PHONE-0784,KFS2878,PERSON,WRK,800-555-1212,,US,Y,Y
10404,KFS-TEM-KRIM-PHONE-0785,KFS3332,PERSON,WRK,800-555-1212,,US,Y,Y
10405,KFS-TEM-KRIM-PHONE-0786,KFS4036,PERSON,WRK,800-555-1212,,US,Y,Y
10406,KFS-TEM-KRIM-PHONE-0787,KFS2978,PERSON,WRK,800-555-1212,,US,Y,Y
10407,KFS-TEM-KRIM-PHONE-0788,KFS3182,PERSON,WRK,800-555-1212,,US,Y,Y
10408,KFS-TEM-KRIM-PHONE-0789,KFS2795,PERSON,WRK,800-555-1212,,US,Y,Y
10409,KFS-TEM-KRIM-PHONE-0790,KFS4000,PERSON,WRK,800-555-1212,,US,Y,Y
10410,KFS-TEM-KRIM-PHONE-0791,KFS3963,PERSON,WRK,800-555-1212,,US,Y,Y
10411,KFS-TEM-KRIM-PHONE-0792,KFS3622,PERSON,WRK,800-555-1212,,US,Y,Y
10412,KFS-TEM-KRIM-PHONE-0793,KFS2951,PERSON,WRK,800-555-1212,,US,Y,Y
10413,KFS-TEM-KRIM-PHONE-0794,KFS2848,PERSON,WRK,800-555-1212,,US,Y,Y
10414,KFS-TEM-KRIM-PHONE-0795,KFS3938,PERSON,WRK,800-555-1212,,US,Y,Y
10415,KFS-TEM-KRIM-PHONE-0796,KFS1138,PERSON,WRK,800-555-1212,,US,Y,Y
10416,KFS-TEM-KRIM-PHONE-0797,KFS3049,PERSON,WRK,800-555-1212,,US,Y,Y
10417,KFS-TEM-KRIM-PHONE-0798,KFS3486,PERSON,WRK,800-555-1212,,US,Y,Y
10418,KFS-TEM-KRIM-PHONE-0799,KFS3593,PERSON,WRK,800-555-1212,,US,Y,Y
10419,KFS-TEM-KRIM-PHONE-0800,KFS3858,PERSON,WRK,800-555-1212,,US,Y,Y
10420,KFS-TEM-KRIM-PHONE-0801,KFS2779,PERSON,WRK,800-555-1212,,US,Y,Y
10421,KFS-TEM-KRIM-PHONE-0802,KFS3965,PERSON,WRK,800-555-1212,,US,Y,Y
10422,KFS-TEM-KRIM-PHONE-0803,KFS1082,PERSON,WRK,800-555-1212,,US,Y,Y
10423,KFS-TEM-KRIM-PHONE-0804,KFS3308,PERSON,WRK,800-555-1212,,US,Y,Y
10424,KFS-TEM-KRIM-PHONE-0805,KFS1525,PERSON,WRK,800-555-1212,,US,Y,Y
10425,KFS-TEM-KRIM-PHONE-0806,KFS1102,PERSON,WRK,800-555-1212,,US,Y,Y
10426,KFS-TEM-KRIM-PHONE-0807,KFS3885,PERSON,WRK,800-555-1212,,US,Y,Y
10427,KFS-TEM-KRIM-PHONE-0808,KFS3227,PERSON,WRK,800-555-1212,,US,Y,Y
10428,KFS-TEM-KRIM-PHONE-0809,KFS4014,PERSON,WRK,800-555-1212,,US,Y,Y
10429,KFS-TEM-KRIM-PHONE-0810,KFS3615,PERSON,WRK,800-555-1212,,US,Y,Y
10430,KFS-TEM-KRIM-PHONE-0811,KFS1021,PERSON,WRK,800-555-1212,,US,Y,Y
10431,KFS-TEM-KRIM-PHONE-0812,KFS3808,PERSON,WRK,800-555-1212,,US,Y,Y
10432,KFS-TEM-KRIM-PHONE-0813,KFS3113,PERSON,WRK,800-555-1212,,US,Y,Y
10433,KFS-TEM-KRIM-PHONE-0814,KFS3794,PERSON,WRK,800-555-1212,,US,Y,Y
10434,KFS-TEM-KRIM-PHONE-0815,KFS3409,PERSON,WRK,800-555-1212,,US,Y,Y
10435,KFS-TEM-KRIM-PHONE-0816,KFS3671,PERSON,WRK,800-555-1212,,US,Y,Y
10436,KFS-TEM-KRIM-PHONE-0817,KFS2928,PERSON,WRK,800-555-1212,,US,Y,Y
10437,KFS-TEM-KRIM-PHONE-0818,KFS2834,PERSON,WRK,800-555-1212,,US,Y,Y
10438,KFS-TEM-KRIM-PHONE-0819,KFS1574,PERSON,WRK,800-555-1212,,US,Y,Y
10439,KFS-TEM-KRIM-PHONE-0820,KFS1032,PERSON,WRK,800-555-1212,,US,Y,Y
10440,KFS-TEM-KRIM-PHONE-0821,KFS1045,PERSON,WRK,800-555-1212,,US,Y,Y
10441,KFS-TEM-KRIM-PHONE-0822,KFS2810,PERSON,WRK,800-555-1212,,US,Y,Y
10442,KFS-TEM-KRIM-PHONE-0823,KFS3843,PERSON,WRK,800-555-1212,,US,Y,Y
10443,KFS-TEM-KRIM-PHONE-0824,KFS3852,PERSON,WRK,800-555-1212,,US,Y,Y
10444,KFS-TEM-KRIM-PHONE-0825,KFS3752,PERSON,WRK,800-555-1212,,US,Y,Y
10445,KFS-TEM-KRIM-PHONE-0826,KFS3444,PERSON,WRK,800-555-1212,,US,Y,Y
10446,KFS-TEM-KRIM-PHONE-0827,KFS3520,PERSON,WRK,800-555-1212,,US,Y,Y
10447,KFS-TEM-KRIM-PHONE-0828,KFS2821,PERSON,WRK,800-555-1212,,US,Y,Y
10448,KFS-TEM-KRIM-PHONE-0829,KFS2230,PERSON,WRK,800-555-1212,,US,Y,Y
10449,KFS-TEM-KRIM-PHONE-0830,KFS2957,PERSON,WRK,800-555-1212,,US,Y,Y
10450,KFS-TEM-KRIM-PHONE-0831,KFS3962,PERSON,WRK,800-555-1212,,US,Y,Y
10451,KFS-TEM-KRIM-PHONE-0832,KFS2818,PERSON,WRK,800-555-1212,,US,Y,Y
10452,KFS-TEM-KRIM-PHONE-0833,KFS3535,PERSON,WRK,800-555-1212,,US,Y,Y
10453,KFS-TEM-KRIM-PHONE-0834,KFS3061,PERSON,WRK,800-555-1212,,US,Y,Y
10454,KFS-TEM-KRIM-PHONE-0835,KFS4013,PERSON,WRK,800-555-1212,,US,Y,Y
10455,KFS-TEM-KRIM-PHONE-0836,KFS3273,PERSON,WRK,800-555-1212,,US,Y,Y
10456,KFS-TEM-KRIM-PHONE-0837,KFS1090,PERSON,WRK,800-555-1212,,US,Y,Y
10457,KFS-TEM-KRIM-PHONE-0838,KFS3933,PERSON,WRK,800-555-1212,,US,Y,Y
10458,KFS-TEM-KRIM-PHONE-0839,KFS2862,PERSON,WRK,800-555-1212,,US,Y,Y
10459,KFS-TEM-KRIM-PHONE-0840,KFS3744,PERSON,WRK,800-555-1212,,US,Y,Y
10460,KFS-TEM-KRIM-PHONE-0841,KFS3195,PERSON,WRK,800-555-1212,,US,Y,Y
10461,KFS-TEM-KRIM-PHONE-0842,KFS3609,PERSON,WRK,800-555-1212,,US,Y,Y
10462,KFS-TEM-KRIM-PHONE-0843,KFS1023,PERSON,WRK,800-555-1212,,US,Y,Y
10463,KFS-TEM-KRIM-PHONE-0844,KFS3043,PERSON,WRK,800-555-1212,,US,Y,Y
10464,KFS-TEM-KRIM-PHONE-0845,KFS2889,PERSON,WRK,800-555-1212,,US,Y,Y
10465,KFS-TEM-KRIM-PHONE-0846,KFS1047,PERSON,WRK,800-555-1212,,US,Y,Y
10466,KFS-TEM-KRIM-PHONE-0847,KFS4043,PERSON,WRK,800-555-1212,,US,Y,Y
10467,KFS-TEM-KRIM-PHONE-0848,KFS3094,PERSON,WRK,800-555-1212,,US,Y,Y
10468,KFS-TEM-KRIM-PHONE-0849,KFS3556,PERSON,WRK,800-555-1212,,US,Y,Y
10469,KFS-TEM-KRIM-PHONE-0850,KFS3601,PERSON,WRK,800-555-1212,,US,Y,Y
10470,KFS-TEM-KRIM-PHONE-0851,KFS2861,PERSON,WRK,800-555-1212,,US,Y,Y
10471,KFS-TEM-KRIM-PHONE-0852,KFS3654,PERSON,WRK,800-555-1212,,US,Y,Y
10472,KFS-TEM-KRIM-PHONE-0853,KFS3737,PERSON,WRK,800-555-1212,,US,Y,Y
10473,KFS-TEM-KRIM-PHONE-0854,KFS3007,PERSON,WRK,800-555-1212,,US,Y,Y
10474,KFS-TEM-KRIM-PHONE-0855,KFS3283,PERSON,WRK,800-555-1212,,US,Y,Y
10475,KFS-TEM-KRIM-PHONE-0856,KFS2783,PERSON,WRK,800-555-1212,,US,Y,Y
10476,KFS-TEM-KRIM-PHONE-0857,KFS2734,PERSON,WRK,800-555-1212,,US,Y,Y
10477,KFS-TEM-KRIM-PHONE-0858,KFS3504,PERSON,WRK,800-555-1212,,US,Y,Y
10478,KFS-TEM-KRIM-PHONE-0859,KFS3944,PERSON,WRK,800-555-1212,,US,Y,Y
10479,KFS-TEM-KRIM-PHONE-0860,KFS3769,PERSON,WRK,800-555-1212,,US,Y,Y
10480,KFS-TEM-KRIM-PHONE-0861,KFS3576,PERSON,WRK,800-555-1212,,US,Y,Y
10481,KFS-TEM-KRIM-PHONE-0862,KFS1337,PERSON,WRK,800-555-1212,,US,Y,Y
10482,KFS-TEM-KRIM-PHONE-0863,KFS3591,PERSON,WRK,800-555-1212,,US,Y,Y
10483,KFS-TEM-KRIM-PHONE-0864,KFS3050,PERSON,WRK,800-555-1212,,US,Y,Y
10484,KFS-TEM-KRIM-PHONE-0865,KFS3254,PERSON,WRK,800-555-1212,,US,Y,Y
10485,KFS-TEM-KRIM-PHONE-0866,KFS3384,PERSON,WRK,800-555-1212,,US,Y,Y
10486,KFS-TEM-KRIM-PHONE-0867,KFS3546,PERSON,WRK,800-555-1212,,US,Y,Y
10487,KFS-TEM-KRIM-PHONE-0868,KFS2947,PERSON,WRK,800-555-1212,,US,Y,Y
10488,KFS-TEM-KRIM-PHONE-0869,KFS2926,PERSON,WRK,800-555-1212,,US,Y,Y
10489,KFS-TEM-KRIM-PHONE-0870,KFS3651,PERSON,WRK,800-555-1212,,US,Y,Y
10490,KFS-TEM-KRIM-PHONE-0871,KFS3202,PERSON,WRK,800-555-1212,,US,Y,Y
10491,KFS-TEM-KRIM-PHONE-0872,KFS3824,PERSON,WRK,800-555-1212,,US,Y,Y
10492,KFS-TEM-KRIM-PHONE-0873,KFS1455,PERSON,WRK,800-555-1212,,US,Y,Y
10493,KFS-TEM-KRIM-PHONE-0874,KFS1453,PERSON,WRK,800-555-1212,,US,Y,Y
10494,KFS-TEM-KRIM-PHONE-0875,KFS3561,PERSON,WRK,800-555-1212,,US,Y,Y
10495,KFS-TEM-KRIM-PHONE-0876,KFS2204,PERSON,WRK,800-555-1212,,US,Y,Y
10496,KFS-TEM-KRIM-PHONE-0877,KFS1002,PERSON,WRK,800-555-1212,,US,Y,Y
10497,KFS-TEM-KRIM-PHONE-0878,KFS1094,PERSON,WRK,800-555-1212,,US,Y,Y
10498,KFS-TEM-KRIM-PHONE-0879,KFS4003,PERSON,WRK,800-555-1212,,US,Y,Y
10499,KFS-TEM-KRIM-PHONE-0880,KFS3632,PERSON,WRK,800-555-1212,,US,Y,Y
10500,KFS-TEM-KRIM-PHONE-0881,KFS3882,PERSON,WRK,800-555-1212,,US,Y,Y
10501,KFS-TEM-KRIM-PHONE-0882,KFS2824,PERSON,WRK,800-555-1212,,US,Y,Y
10502,KFS-TEM-KRIM-PHONE-0883,KFS3106,PERSON,WRK,800-555-1212,,US,Y,Y
10503,KFS-TEM-KRIM-PHONE-0884,KFS3934,PERSON,WRK,800-555-1212,,US,Y,Y
10504,KFS-TEM-KRIM-PHONE-0885,KFS1101,PERSON,WRK,800-555-1212,,US,Y,Y
10505,KFS-TEM-KRIM-PHONE-0886,KFS3374,PERSON,WRK,800-555-1212,,US,Y,Y
10506,KFS-TEM-KRIM-PHONE-0887,KFS3316,PERSON,WRK,800-555-1212,,US,Y,Y
10507,KFS-TEM-KRIM-PHONE-0888,KFS2616,PERSON,WRK,800-555-1212,,US,Y,Y
10508,KFS-TEM-KRIM-PHONE-0889,KFS3877,PERSON,WRK,800-555-1212,,US,Y,Y
10509,KFS-TEM-KRIM-PHONE-0890,KFS3168,PERSON,WRK,800-555-1212,,US,Y,Y
10510,KFS-TEM-KRIM-PHONE-0891,KFS3763,PERSON,WRK,800-555-1212,,US,Y,Y
10511,KFS-TEM-KRIM-PHONE-0892,KFS2914,PERSON,WRK,800-555-1212,,US,Y,Y
10512,KFS-TEM-KRIM-PHONE-0893,KFS3718,PERSON,WRK,800-555-1212,,US,Y,Y
10513,KFS-TEM-KRIM-PHONE-0894,KFS3340,PERSON,WRK,800-555-1212,,US,Y,Y
10514,KFS-TEM-KRIM-PHONE-0895,KFS3795,PERSON,WRK,800-555-1212,,US,Y,Y
10515,KFS-TEM-KRIM-PHONE-0896,KFS1599,PERSON,WRK,800-555-1212,,US,Y,Y
10516,KFS-TEM-KRIM-PHONE-0897,KFS1006,PERSON,WRK,800-555-1212,,US,Y,Y
10517,KFS-TEM-KRIM-PHONE-0898,KFS3140,PERSON,WRK,800-555-1212,,US,Y,Y
10518,KFS-TEM-KRIM-PHONE-0899,KFS3375,PERSON,WRK,800-555-1212,,US,Y,Y
10519,KFS-TEM-KRIM-PHONE-0900,KFS3189,PERSON,WRK,800-555-1212,,US,Y,Y
10520,KFS-TEM-KRIM-PHONE-0901,KFS3236,PERSON,WRK,800-555-1212,,US,Y,Y
10521,KFS-TEM-KRIM-PHONE-0902,KFS3614,PERSON,WRK,800-555-1212,,US,Y,Y
10522,KFS-TEM-KRIM-PHONE-0903,KFS2907,PERSON,WRK,800-555-1212,,US,Y,Y
10523,KFS-TEM-KRIM-PHONE-0904,KFS3853,PERSON,WRK,800-555-1212,,US,Y,Y
10524,KFS-TEM-KRIM-PHONE-0905,KFS3122,PERSON,WRK,800-555-1212,,US,Y,Y
10525,KFS-TEM-KRIM-PHONE-0906,KFS3013,PERSON,WRK,800-555-1212,,US,Y,Y
10526,KFS-TEM-KRIM-PHONE-0907,KFS3904,PERSON,WRK,800-555-1212,,US,Y,Y
10527,KFS-TEM-KRIM-PHONE-0908,KFS2073,PERSON,WRK,800-555-1212,,US,Y,Y
10528,KFS-TEM-KRIM-PHONE-0909,KFS1014,PERSON,WRK,800-555-1212,,US,Y,Y
10529,KFS-TEM-KRIM-PHONE-0910,KFS3597,PERSON,WRK,800-555-1212,,US,Y,Y
10530,KFS-TEM-KRIM-PHONE-0911,KFS2945,PERSON,WRK,800-555-1212,,US,Y,Y
10531,KFS-TEM-KRIM-PHONE-0912,KFS3915,PERSON,WRK,800-555-1212,,US,Y,Y
10532,KFS-TEM-KRIM-PHONE-0913,KFS3868,PERSON,WRK,800-555-1212,,US,Y,Y
10533,KFS-TEM-KRIM-PHONE-0914,KFS3612,PERSON,WRK,800-555-1212,,US,Y,Y
10534,KFS-TEM-KRIM-PHONE-0915,KFS3104,PERSON,WRK,800-555-1212,,US,Y,Y
10535,KFS-TEM-KRIM-PHONE-0916,KFS3611,PERSON,WRK,800-555-1212,,US,Y,Y
10536,KFS-TEM-KRIM-PHONE-0917,KFS1515,PERSON,WRK,800-555-1212,,US,Y,Y
10537,KFS-TEM-KRIM-PHONE-0918,KFS3198,PERSON,WRK,800-555-1212,,US,Y,Y
10538,KFS-TEM-KRIM-PHONE-0919,KFS3957,PERSON,WRK,800-555-1212,,US,Y,Y
10539,KFS-TEM-KRIM-PHONE-0920,KFS3983,PERSON,WRK,800-555-1212,,US,Y,Y
10540,KFS-TEM-KRIM-PHONE-0921,KFS3754,PERSON,WRK,800-555-1212,,US,Y,Y
10541,KFS-TEM-KRIM-PHONE-0922,KFS3603,PERSON,WRK,800-555-1212,,US,Y,Y
10542,KFS-TEM-KRIM-PHONE-0923,KFS2797,PERSON,WRK,800-555-1212,,US,Y,Y
10543,KFS-TEM-KRIM-PHONE-0924,KFS2693,PERSON,WRK,800-555-1212,,US,Y,Y
10544,KFS-TEM-KRIM-PHONE-0925,KFS3298,PERSON,WRK,800-555-1212,,US,Y,Y
10545,KFS-TEM-KRIM-PHONE-0926,KFS3355,PERSON,WRK,800-555-1212,,US,Y,Y
10546,KFS-TEM-KRIM-PHONE-0927,KFS2920,PERSON,WRK,800-555-1212,,US,Y,Y
10547,KFS-TEM-KRIM-PHONE-0928,KFS2815,PERSON,WRK,800-555-1212,,US,Y,Y
10548,KFS-TEM-KRIM-PHONE-0929,KFS3940,PERSON,WRK,800-555-1212,,US,Y,Y
10549,KFS-TEM-KRIM-PHONE-0930,KFS4008,PERSON,WRK,800-555-1212,,US,Y,Y
10550,KFS-TEM-KRIM-PHONE-0931,KFS2965,PERSON,WRK,800-555-1212,,US,Y,Y
10551,KFS-TEM-KRIM-PHONE-0932,KFS3465,PERSON,WRK,800-555-1212,,US,Y,Y
10552,KFS-TEM-KRIM-PHONE-0933,KFS1091,PERSON,WRK,800-555-1212,,US,Y,Y
10553,KFS-TEM-KRIM-PHONE-0934,KFS2917,PERSON,WRK,800-555-1212,,US,Y,Y
10554,KFS-TEM-KRIM-PHONE-0935,KFS3268,PERSON,WRK,800-555-1212,,US,Y,Y
10555,KFS-TEM-KRIM-PHONE-0936,KFS3032,PERSON,WRK,800-555-1212,,US,Y,Y
10556,KFS-TEM-KRIM-PHONE-0937,KFS3272,PERSON,WRK,800-555-1212,,US,Y,Y
10557,KFS-TEM-KRIM-PHONE-0938,KFS3743,PERSON,WRK,800-555-1212,,US,Y,Y
10558,KFS-TEM-KRIM-PHONE-0939,KFS3679,PERSON,WRK,800-555-1212,,US,Y,Y
10559,KFS-TEM-KRIM-PHONE-0940,KFS2762,PERSON,WRK,800-555-1212,,US,Y,Y
10560,KFS-TEM-KRIM-PHONE-0941,KFS3154,PERSON,WRK,800-555-1212,,US,Y,Y
10561,KFS-TEM-KRIM-PHONE-0942,KFS3449,PERSON,WRK,800-555-1212,,US,Y,Y
10562,KFS-TEM-KRIM-PHONE-0943,KFS3616,PERSON,WRK,800-555-1212,,US,Y,Y
10563,KFS-TEM-KRIM-PHONE-0944,KFS3773,PERSON,WRK,800-555-1212,,US,Y,Y
10564,KFS-TEM-KRIM-PHONE-0945,KFS3024,PERSON,WRK,800-555-1212,,US,Y,Y
10565,KFS-TEM-KRIM-PHONE-0946,KFS3585,PERSON,WRK,800-555-1212,,US,Y,Y
10566,KFS-TEM-KRIM-PHONE-0947,KFS3319,PERSON,WRK,800-555-1212,,US,Y,Y
10567,KFS-TEM-KRIM-PHONE-0948,KFS3035,PERSON,WRK,800-555-1212,,US,Y,Y
10568,KFS-TEM-KRIM-PHONE-0949,KFS3228,PERSON,WRK,800-555-1212,,US,Y,Y
10569,KFS-TEM-KRIM-PHONE-0950,KFS3179,PERSON,WRK,800-555-1212,,US,Y,Y
10570,KFS-TEM-KRIM-PHONE-0951,KFS2388,PERSON,WRK,800-555-1212,,US,Y,Y
10571,KFS-TEM-KRIM-PHONE-0952,KFS3296,PERSON,WRK,800-555-1212,,US,Y,Y
10572,KFS-TEM-KRIM-PHONE-0953,KFS3563,PERSON,WRK,800-555-1212,,US,Y,Y
10573,KFS-TEM-KRIM-PHONE-0954,KFS3170,PERSON,WRK,800-555-1212,,US,Y,Y
10574,KFS-TEM-KRIM-PHONE-0955,KFS3816,PERSON,WRK,800-555-1212,,US,Y,Y
10575,KFS-TEM-KRIM-PHONE-0956,KFS3777,PERSON,WRK,800-555-1212,,US,Y,Y
10576,KFS-TEM-KRIM-PHONE-0957,KFS3675,PERSON,WRK,800-555-1212,,US,Y,Y
10577,KFS-TEM-KRIM-PHONE-0958,KFS2235,PERSON,WRK,800-555-1212,,US,Y,Y
10578,KFS-TEM-KRIM-PHONE-0959,KFS3982,PERSON,WRK,800-555-1212,,US,Y,Y
10579,KFS-TEM-KRIM-PHONE-0960,KFS3890,PERSON,WRK,800-555-1212,,US,Y,Y
10580,KFS-TEM-KRIM-PHONE-0961,KFS3305,PERSON,WRK,800-555-1212,,US,Y,Y
10581,KFS-TEM-KRIM-PHONE-0962,KFS3783,PERSON,WRK,800-555-1212,,US,Y,Y
10582,KFS-TEM-KRIM-PHONE-0963,KFS2887,PERSON,WRK,800-555-1212,,US,Y,Y
10583,KFS-TEM-KRIM-PHONE-0964,KFS2621,PERSON,WRK,800-555-1212,,US,Y,Y
10584,KFS-TEM-KRIM-PHONE-0965,KFS3789,PERSON,WRK,800-555-1212,,US,Y,Y
10585,KFS-TEM-KRIM-PHONE-0966,KFS2837,PERSON,WRK,800-555-1212,,US,Y,Y
10586,KFS-TEM-KRIM-PHONE-0967,KFS2138,PERSON,WRK,800-555-1212,,US,Y,Y
10587,KFS-TEM-KRIM-PHONE-0968,KFS3542,PERSON,WRK,800-555-1212,,US,Y,Y
10588,KFS-TEM-KRIM-PHONE-0969,KFS2888,PERSON,WRK,800-555-1212,,US,Y,Y
10589,KFS-TEM-KRIM-PHONE-0970,KFS3932,PERSON,WRK,800-555-1212,,US,Y,Y
10590,KFS-TEM-KRIM-PHONE-0971,KFS3446,PERSON,WRK,800-555-1212,,US,Y,Y
10591,KFS-TEM-KRIM-PHONE-0972,KFS3157,PERSON,WRK,800-555-1212,,US,Y,Y
10592,KFS-TEM-KRIM-PHONE-0973,KFS3770,PERSON,WRK,800-555-1212,,US,Y,Y
10593,KFS-TEM-KRIM-PHONE-0974,KFS4034,PERSON,WRK,800-555-1212,,US,Y,Y
10594,KFS-TEM-KRIM-PHONE-0975,KFS3526,PERSON,WRK,800-555-1212,,US,Y,Y
10595,KFS-TEM-KRIM-PHONE-0976,KFS2885,PERSON,WRK,800-555-1212,,US,Y,Y
10596,KFS-TEM-KRIM-PHONE-0977,KFS3259,PERSON,WRK,800-555-1212,,US,Y,Y
10597,KFS-TEM-KRIM-PHONE-0978,KFS2807,PERSON,WRK,800-555-1212,,US,Y,Y
10598,KFS-TEM-KRIM-PHONE-0979,KFS3951,PERSON,WRK,800-555-1212,,US,Y,Y
10599,KFS-TEM-KRIM-PHONE-0980,KFS3533,PERSON,WRK,800-555-1212,,US,Y,Y
10600,KFS-TEM-KRIM-PHONE-0981,KFS1029,PERSON,WRK,800-555-1212,,US,Y,Y
10601,KFS-TEM-KRIM-PHONE-0982,KFS3415,PERSON,WRK,800-555-1212,,US,Y,Y
10602,KFS-TEM-KRIM-PHONE-0983,KFS1086,PERSON,WRK,800-555-1212,,US,Y,Y
10603,KFS-TEM-KRIM-PHONE-0984,KFS3801,PERSON,WRK,800-555-1212,,US,Y,Y
10604,KFS-TEM-KRIM-PHONE-0985,KFS2931,PERSON,WRK,800-555-1212,,US,Y,Y
10605,KFS-TEM-KRIM-PHONE-0986,KFS2912,PERSON,WRK,800-555-1212,,US,Y,Y
10606,KFS-TEM-KRIM-PHONE-0987,KFS3539,PERSON,WRK,800-555-1212,,US,Y,Y
10607,KFS-TEM-KRIM-PHONE-0988,KFS3044,PERSON,WRK,800-555-1212,,US,Y,Y
10608,KFS-TEM-KRIM-PHONE-0989,KFS3606,PERSON,WRK,800-555-1212,,US,Y,Y
10989,KFS-TEM-KRIM-PHONE-0990,KFS3956,PERSON,WRK,800-555-1212,,US,Y,Y
10990,KFS-TEM-KRIM-PHONE-0991,KFS3692,PERSON,WRK,800-555-1212,,US,Y,Y
10991,KFS-TEM-KRIM-PHONE-0992,KFS3874,PERSON,WRK,800-555-1212,,US,Y,Y
10992,KFS-TEM-KRIM-PHONE-0993,KFS3637,PERSON,WRK,800-555-1212,,US,Y,Y
10993,KFS-TEM-KRIM-PHONE-0994,KFS3958,PERSON,WRK,800-555-1212,,US,Y,Y
10994,KFS-TEM-KRIM-PHONE-0995,KFS3220,PERSON,WRK,800-555-1212,,US,Y,Y
10995,KFS-TEM-KRIM-PHONE-0996,KFS3047,PERSON,WRK,800-555-1212,,US,Y,Y
10996,KFS-TEM-KRIM-PHONE-0997,KFS2695,PERSON,WRK,800-555-1212,,US,Y,Y
10997,KFS-TEM-KRIM-PHONE-0998,KFS3992,PERSON,WRK,800-555-1212,,US,Y,Y
10998,KFS-TEM-KRIM-PHONE-0999,KFS3225,PERSON,WRK,800-555-1212,,US,Y,Y
10999,KFS-TEM-KRIM-PHONE-1000,KFS2816,PERSON,WRK,800-555-1212,,US,Y,Y
11000,KFS-TEM-KRIM-PHONE-1001,KFS1625,PERSON,WRK,800-555-1212,,US,Y,Y
11001,KFS-TEM-KRIM-PHONE-1002,KFS1705,PERSON,WRK,800-555-1212,,US,Y,Y
11002,KFS-TEM-KRIM-PHONE-1003,KFS3135,PERSON,WRK,800-555-1212,,US,Y,Y
11003,KFS-TEM-KRIM-PHONE-1004,KFS3369,PERSON,WRK,800-555-1212,,US,Y,Y
11004,KFS-TEM-KRIM-PHONE-1005,KFS3902,PERSON,WRK,800-555-1212,,US,Y,Y
11005,KFS-TEM-KRIM-PHONE-1006,KFS1111,PERSON,WRK,800-555-1212,,US,Y,Y
11006,KFS-TEM-KRIM-PHONE-1007,KFS3389,PERSON,WRK,800-555-1212,,US,Y,Y
11007,KFS-TEM-KRIM-PHONE-1008,KFS2588,PERSON,WRK,800-555-1212,,US,Y,Y
