ENTITY_ADDR_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,ADDR_TYP_CD,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,CITY,STATE_PVC_CD,POSTAL_CD,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
10786,KFS-TEM-KRIM-ADDR-0601,KFS2746,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10787,KFS-TEM-KRIM-ADDR-0602,KFS3582,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10788,KFS-TEM-KRIM-ADDR-0603,KFS3529,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10789,KFS-TEM-KRIM-ADDR-0604,KFS3726,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10790,KFS-TEM-KRIM-ADDR-0605,KFS3284,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10791,KFS-TEM-KRIM-ADDR-0606,KFS2757,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10792,KFS-TEM-KRIM-ADDR-0607,KFS2977,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10793,KFS-TEM-KRIM-ADDR-0608,KFS3039,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10794,KFS-TEM-KRIM-ADDR-0609,KFS3028,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10795,KFS-TEM-KRIM-ADDR-0610,KFS3385,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10796,KFS-TEM-KRIM-ADDR-0611,KFS3107,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10797,KFS-TEM-KRIM-ADDR-0612,KFS3361,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10798,KFS-TEM-KRIM-ADDR-0613,KFS3250,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10799,KFS-TEM-KRIM-ADDR-0614,KFS2910,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10800,KFS-TEM-KRIM-ADDR-0615,KFS1062,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10801,KFS-TEM-KRIM-ADDR-0616,KFS3581,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10802,KFS-TEM-KRIM-ADDR-0617,KFS1028,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10803,KFS-TEM-KRIM-ADDR-0618,KFS3676,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10804,KFS-TEM-KRIM-ADDR-0619,KFS3765,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10805,KFS-TEM-KRIM-ADDR-0620,KFS3303,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10806,KFS-TEM-KRIM-ADDR-0621,KFS3888,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10311,KFS-TEM-KRIM-ADDR-0622,KFS2898,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10312,KFS-TEM-KRIM-ADDR-0623,KFS3967,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10313,KFS-TEM-KRIM-ADDR-0624,KFS3884,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10314,KFS-TEM-KRIM-ADDR-0625,KFS2743,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10315,KFS-TEM-KRIM-ADDR-0626,KFS3343,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10316,KFS-TEM-KRIM-ADDR-0627,KFS3558,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10317,KFS-TEM-KRIM-ADDR-0628,KFS2946,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10318,KFS-TEM-KRIM-ADDR-0629,KFS2492,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10319,KFS-TEM-KRIM-ADDR-0630,KFS3031,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10320,KFS-TEM-KRIM-ADDR-0631,KFS3781,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10321,KFS-TEM-KRIM-ADDR-0632,KFS3477,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10322,KFS-TEM-KRIM-ADDR-0633,KFS3470,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10323,KFS-TEM-KRIM-ADDR-0634,KFS3831,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10324,KFS-TEM-KRIM-ADDR-0635,KFS1036,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10325,KFS-TEM-KRIM-ADDR-0636,KFS2908,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10326,KFS-TEM-KRIM-ADDR-0637,KFS3864,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10327,KFS-TEM-KRIM-ADDR-0638,KFS3082,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10328,KFS-TEM-KRIM-ADDR-0639,KFS2954,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10329,KFS-TEM-KRIM-ADDR-0640,KFS1744,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10330,KFS-TEM-KRIM-ADDR-0641,KFS3833,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10331,KFS-TEM-KRIM-ADDR-0642,KFS3350,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10332,KFS-TEM-KRIM-ADDR-0643,KFS3459,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10333,KFS-TEM-KRIM-ADDR-0644,KFS4026,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10334,KFS-TEM-KRIM-ADDR-0645,KFS3130,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10335,KFS-TEM-KRIM-ADDR-0646,KFS1601,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10336,KFS-TEM-KRIM-ADDR-0647,KFS3835,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10337,KFS-TEM-KRIM-ADDR-0648,KFS3077,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10338,KFS-TEM-KRIM-ADDR-0649,KFS3143,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10339,KFS-TEM-KRIM-ADDR-0650,KFS3484,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10340,KFS-TEM-KRIM-ADDR-0651,KFS2874,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10341,KFS-TEM-KRIM-ADDR-0652,KFS3285,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10342,KFS-TEM-KRIM-ADDR-0653,KFS3912,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10343,KFS-TEM-KRIM-ADDR-0654,KFS3818,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10344,KFS-TEM-KRIM-ADDR-0655,KFS3994,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10345,KFS-TEM-KRIM-ADDR-0656,KFS2971,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10346,KFS-TEM-KRIM-ADDR-0657,KFS2860,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10347,KFS-TEM-KRIM-ADDR-0658,KFS3178,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10348,KFS-TEM-KRIM-ADDR-0659,KFS2886,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10349,KFS-TEM-KRIM-ADDR-0660,KFS2843,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10350,KFS-TEM-KRIM-ADDR-0661,KFS2980,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10351,KFS-TEM-KRIM-ADDR-0662,KFS3419,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10352,KFS-TEM-KRIM-ADDR-0663,KFS1545,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10353,KFS-TEM-KRIM-ADDR-0664,KFS3502,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10354,KFS-TEM-KRIM-ADDR-0665,KFS3721,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10355,KFS-TEM-KRIM-ADDR-0666,KFS3847,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10356,KFS-TEM-KRIM-ADDR-0667,KFS3257,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10357,KFS-TEM-KRIM-ADDR-0668,KFS3103,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10358,KFS-TEM-KRIM-ADDR-0669,KFS3812,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10359,KFS-TEM-KRIM-ADDR-0670,KFS3619,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10360,KFS-TEM-KRIM-ADDR-0671,KFS3937,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10361,KFS-TEM-KRIM-ADDR-0672,KFS3690,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10362,KFS-TEM-KRIM-ADDR-0673,KFS3011,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10363,KFS-TEM-KRIM-ADDR-0674,KFS3098,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10364,KFS-TEM-KRIM-ADDR-0675,KFS2782,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10365,KFS-TEM-KRIM-ADDR-0676,KFS3136,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10366,KFS-TEM-KRIM-ADDR-0677,KFS2774,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10367,KFS-TEM-KRIM-ADDR-0678,KFS3980,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10368,KFS-TEM-KRIM-ADDR-0679,KFS3093,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10369,KFS-TEM-KRIM-ADDR-0680,KFS3297,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10370,KFS-TEM-KRIM-ADDR-0681,KFS2595,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10371,KFS-TEM-KRIM-ADDR-0682,KFS2796,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10372,KFS-TEM-KRIM-ADDR-0683,KFS4025,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10373,KFS-TEM-KRIM-ADDR-0684,KFS3707,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10374,KFS-TEM-KRIM-ADDR-0685,KFS3948,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10375,KFS-TEM-KRIM-ADDR-0686,KFS3694,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10376,KFS-TEM-KRIM-ADDR-0687,KFS3819,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10377,KFS-TEM-KRIM-ADDR-0688,KFS2018,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10378,KFS-TEM-KRIM-ADDR-0689,KFS1079,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10379,KFS-TEM-KRIM-ADDR-0690,KFS3925,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10380,KFS-TEM-KRIM-ADDR-0691,KFS3747,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10381,KFS-TEM-KRIM-ADDR-0692,KFS3081,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10382,KFS-TEM-KRIM-ADDR-0693,KFS3524,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10383,KFS-TEM-KRIM-ADDR-0694,KFS2822,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10384,KFS-TEM-KRIM-ADDR-0695,KFS3165,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10385,KFS-TEM-KRIM-ADDR-0696,KFS3288,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10386,KFS-TEM-KRIM-ADDR-0697,KFS3656,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10387,KFS-TEM-KRIM-ADDR-0698,KFS3138,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10388,KFS-TEM-KRIM-ADDR-0699,KFS3922,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10389,KFS-TEM-KRIM-ADDR-0700,KFS3034,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10390,KFS-TEM-KRIM-ADDR-0701,KFS3924,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10391,KFS-TEM-KRIM-ADDR-0702,KFS3466,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10392,KFS-TEM-KRIM-ADDR-0703,KFS3083,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10393,KFS-TEM-KRIM-ADDR-0704,KFS2770,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10394,KFS-TEM-KRIM-ADDR-0705,KFS3998,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10395,KFS-TEM-KRIM-ADDR-0706,KFS3797,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10396,KFS-TEM-KRIM-ADDR-0707,KFS3277,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10397,KFS-TEM-KRIM-ADDR-0708,KFS3056,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10398,KFS-TEM-KRIM-ADDR-0709,KFS3961,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10399,KFS-TEM-KRIM-ADDR-0710,KFS3431,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10400,KFS-TEM-KRIM-ADDR-0711,KFS3150,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10401,KFS-TEM-KRIM-ADDR-0712,KFS3235,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10402,KFS-TEM-KRIM-ADDR-0713,KFS2878,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10403,KFS-TEM-KRIM-ADDR-0714,KFS3332,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10404,KFS-TEM-KRIM-ADDR-0715,KFS4036,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10405,KFS-TEM-KRIM-ADDR-0716,KFS2978,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10406,KFS-TEM-KRIM-ADDR-0717,KFS3182,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10407,KFS-TEM-KRIM-ADDR-0718,KFS2795,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10408,KFS-TEM-KRIM-ADDR-0719,KFS4000,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10409,KFS-TEM-KRIM-ADDR-0720,KFS3963,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10410,KFS-TEM-KRIM-ADDR-0721,KFS3622,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10411,KFS-TEM-KRIM-ADDR-0722,KFS2951,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10412,KFS-TEM-KRIM-ADDR-0723,KFS2848,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10413,KFS-TEM-KRIM-ADDR-0724,KFS3938,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10414,KFS-TEM-KRIM-ADDR-0725,KFS1138,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10415,KFS-TEM-KRIM-ADDR-0726,KFS3049,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10416,KFS-TEM-KRIM-ADDR-0727,KFS3486,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10417,KFS-TEM-KRIM-ADDR-0728,KFS3593,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10418,KFS-TEM-KRIM-ADDR-0729,KFS3858,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10419,KFS-TEM-KRIM-ADDR-0730,KFS2779,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10420,KFS-TEM-KRIM-ADDR-0731,KFS3965,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10421,KFS-TEM-KRIM-ADDR-0732,KFS1082,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10422,KFS-TEM-KRIM-ADDR-0733,KFS3308,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10423,KFS-TEM-KRIM-ADDR-0734,KFS1525,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10424,KFS-TEM-KRIM-ADDR-0735,KFS1102,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10425,KFS-TEM-KRIM-ADDR-0736,KFS3885,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10426,KFS-TEM-KRIM-ADDR-0737,KFS3227,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10427,KFS-TEM-KRIM-ADDR-0738,KFS4014,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10428,KFS-TEM-KRIM-ADDR-0739,KFS3615,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10429,KFS-TEM-KRIM-ADDR-0740,KFS1021,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10430,KFS-TEM-KRIM-ADDR-0741,KFS3808,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10431,KFS-TEM-KRIM-ADDR-0742,KFS3113,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10432,KFS-TEM-KRIM-ADDR-0743,KFS3794,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10433,KFS-TEM-KRIM-ADDR-0744,KFS3409,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10434,KFS-TEM-KRIM-ADDR-0745,KFS3671,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10435,KFS-TEM-KRIM-ADDR-0746,KFS2928,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10436,KFS-TEM-KRIM-ADDR-0747,KFS2834,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10437,KFS-TEM-KRIM-ADDR-0748,KFS1574,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10438,KFS-TEM-KRIM-ADDR-0749,KFS1032,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10439,KFS-TEM-KRIM-ADDR-0750,KFS1045,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10440,KFS-TEM-KRIM-ADDR-0751,KFS2810,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10441,KFS-TEM-KRIM-ADDR-0752,KFS3843,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10442,KFS-TEM-KRIM-ADDR-0753,KFS3852,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10443,KFS-TEM-KRIM-ADDR-0754,KFS3752,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10444,KFS-TEM-KRIM-ADDR-0755,KFS3444,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10445,KFS-TEM-KRIM-ADDR-0756,KFS3520,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10446,KFS-TEM-KRIM-ADDR-0757,KFS2821,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10447,KFS-TEM-KRIM-ADDR-0758,KFS2230,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10448,KFS-TEM-KRIM-ADDR-0759,KFS2957,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10449,KFS-TEM-KRIM-ADDR-0760,KFS3962,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10450,KFS-TEM-KRIM-ADDR-0761,KFS2818,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10451,KFS-TEM-KRIM-ADDR-0762,KFS3535,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10452,KFS-TEM-KRIM-ADDR-0763,KFS3061,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10453,KFS-TEM-KRIM-ADDR-0764,KFS4013,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10454,KFS-TEM-KRIM-ADDR-0765,KFS3273,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10455,KFS-TEM-KRIM-ADDR-0766,KFS1090,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10456,KFS-TEM-KRIM-ADDR-0767,KFS3933,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10457,KFS-TEM-KRIM-ADDR-0768,KFS2862,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10458,KFS-TEM-KRIM-ADDR-0769,KFS3744,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10459,KFS-TEM-KRIM-ADDR-0770,KFS3195,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10460,KFS-TEM-KRIM-ADDR-0771,KFS3609,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10461,KFS-TEM-KRIM-ADDR-0772,KFS1023,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10462,KFS-TEM-KRIM-ADDR-0773,KFS3043,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10463,KFS-TEM-KRIM-ADDR-0774,KFS2889,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10464,KFS-TEM-KRIM-ADDR-0775,KFS1047,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10465,KFS-TEM-KRIM-ADDR-0776,KFS4043,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10466,KFS-TEM-KRIM-ADDR-0777,KFS3094,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10467,KFS-TEM-KRIM-ADDR-0778,KFS3556,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10468,KFS-TEM-KRIM-ADDR-0779,KFS3601,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10469,KFS-TEM-KRIM-ADDR-0780,KFS2861,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10470,KFS-TEM-KRIM-ADDR-0781,KFS3654,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10471,KFS-TEM-KRIM-ADDR-0782,KFS3737,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10472,KFS-TEM-KRIM-ADDR-0783,KFS3007,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10473,KFS-TEM-KRIM-ADDR-0784,KFS3283,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10474,KFS-TEM-KRIM-ADDR-0785,KFS2783,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10475,KFS-TEM-KRIM-ADDR-0786,KFS2734,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10476,KFS-TEM-KRIM-ADDR-0787,KFS3504,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10477,KFS-TEM-KRIM-ADDR-0788,KFS3944,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10478,KFS-TEM-KRIM-ADDR-0789,KFS3769,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10479,KFS-TEM-KRIM-ADDR-0790,KFS3576,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10480,KFS-TEM-KRIM-ADDR-0791,KFS1337,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10481,KFS-TEM-KRIM-ADDR-0792,KFS3591,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10482,KFS-TEM-KRIM-ADDR-0793,KFS3050,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10483,KFS-TEM-KRIM-ADDR-0794,KFS3254,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10484,KFS-TEM-KRIM-ADDR-0795,KFS3384,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10485,KFS-TEM-KRIM-ADDR-0796,KFS3546,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10486,KFS-TEM-KRIM-ADDR-0797,KFS2947,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10487,KFS-TEM-KRIM-ADDR-0798,KFS2926,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10488,KFS-TEM-KRIM-ADDR-0799,KFS3651,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10489,KFS-TEM-KRIM-ADDR-0800,KFS3202,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
