"ENTITY_NM_ID","OBJ_ID","ENTITY_ID","NM_TYP_CD","FIRST_NM","MIDDLE_NM","LAST_NM","SUFFIX_NM","TITLE_NM","DFLT_IND","ACTV_IND"
"3590","3590","3590","PRFR","NAPOLEON","V","OROURKE","","","Y","Y"
"3591","3591","3591","PRFR","ED","A","HILLARD","","","Y","Y"
"3592","3592","3592","PRFR","CHRIS","H","HINE","","","Y","Y"
"3593","3593","3593","PRFR","SCOTTIE","L","WICKHAM","","","Y","Y"
"3594","3594","3594","PRFR","ELOISE","N","BASINGER","","","Y","Y"
"3595","3595","3595","PRFR","SOPHIE","H","DUNHAM","","","Y","Y"
"3596","3596","3596","PRFR","SHARON","E","ZAMUDIO","","","Y","Y"
"3597","3597","3597","PRFR","DEANDRE","B","WEED","","","Y","Y"
"3598","3598","3598","PRFR","CORNELIA","Y","TOWLE","","","Y","Y"
"3599","3599","3599","PRFR","JENNIE","N","DEANS","","","Y","Y"
"3600","3600","3600","PRFR","NELDA","Q","GILROY","","","Y","Y"
"3601","3601","3601","PRFR","MICAH","N","WINTERS","","","Y","Y"
"3602","3602","3602","PRFR","BERRY","X","LINDSTROM","","","Y","Y"
"3603","3603","3603","PRFR","ADAM","C","EGAN","","","Y","Y"
"3604","3604","3604","PRFR","LILIAN","Q","RIDGE","","","Y","Y"
"3605","3605","3605","PRFR","IRENE","C","DAILEY","","","Y","Y"
"3606","3606","3606","PRFR","ELIZA","U","KASTEN","","","Y","Y"
"3607","3607","3607","PRFR","LAWRENCE","Z","PERDOMO","","","Y","Y"
"3608","3608","3608","PRFR","VERNON","F","BROOKE","","","Y","Y"
"3609","3609","3609","PRFR","GENE","N","HAMBY","","","Y","Y"
"3610","3610","3610","PRFR","RODNEY","H","TASKER","","","Y","Y"
"3611","3611","3611","PRFR","DAMION","B","DESANTIS","","","Y","Y"
"3612","3612","3612","PRFR","HORACIO","B","BIGLEY","","","Y","Y"
"3613","3613","3613","PRFR","FRANKIE","O","SCHERER","","","Y","Y"
"3614","3614","3614","PRFR","SOLOMON","B","MCSWEENEY","","","Y","Y"
"3615","3615","3615","PRFR","MARCUS","M","STOUFFER","","","Y","Y"
"3616","3616","3616","PRFR","JOSIAH","C","CRIM","","","Y","Y"
"3617","3617","3617","PRFR","BRADY","R","MCGREW","","","Y","Y"
"3618","3618","3618","PRFR","DALTON","T","ROSARIO","","","Y","Y"
"3619","3619","3619","PRFR","BRADLEY","K","MCALPIN","","","Y","Y"
"3620","3620","3620","PRFR","PIERRE","O","HARTER","","","Y","Y"
"3621","3621","3621","PRFR","MICHELLE","O","MENEFEE","","","Y","Y"
"3622","3622","3622","PRFR","KENDALL","L","BARAN","","","Y","Y"
"3623","3623","3623","PRFR","REBEKAH","V","RUNKLE","","","Y","Y"
"3624","3624","3624","PRFR","TRINA","N","WENDLING","","","Y","Y"
"3625","3625","3625","PRFR","MARGO","J","LAGUNA","","","Y","Y"
"3626","3626","3626","PRFR","FRANCIS","T","SILER","","","Y","Y"
"3627","3627","3627","PRFR","LUKE","F","PASLEY","","","Y","Y"
"3628","3628","3628","PRFR","KIRBY","T","BERGMAN","","","Y","Y"
"3629","3629","3629","PRFR","VERNA","E","AVERILL","","","Y","Y"
"3630","3630","3630","PRFR","REID","H","HARBIN","","","Y","Y"
"3631","3631","3631","PRFR","BURT","O","BRUNER","","","Y","Y"
"3632","3632","3632","PRFR","BOBBY","B","BORJA","","","Y","Y"
"3633","3633","3633","PRFR","GRAHAM","O","FRANCES","","","Y","Y"
"3634","3634","3634","PRFR","HEATHER","S","REBER","","","Y","Y"
"3635","3635","3635","PRFR","BRIDGETT","G","ROSEBERRY","","","Y","Y"
"3636","3636","3636","PRFR","SONYA","C","BOYETTE","","","Y","Y"
"3637","3637","3637","PRFR","BETTE","A","PESCE","","","Y","Y"
"3638","3638","3638","PRFR","HOLLY","N","PERDOMO","","","Y","Y"
"3639","3639","3639","PRFR","CHANG","E","NICELY","","","Y","Y"
"3640","3640","3640","PRFR","SOPHIA","A","BURDINE","","","Y","Y"
"3641","3641","3641","PRFR","MARGARITA","H","TOTTEN","","","Y","Y"
"3642","3642","3642","PRFR","AURELIA","U","HUTH","","","Y","Y"
"3643","3643","3643","PRFR","LEANN","H","BANNER","","","Y","Y"
"3644","3644","3644","PRFR","ROBBIE","N","FANT","","","Y","Y"
"3645","3645","3645","PRFR","RHODA","J","HAMBRICK","","","Y","Y"
"3646","3646","3646","PRFR","JON","G","RIGSBY","","","Y","Y"
"3647","3647","3647","PRFR","GERALDINE","H","BLANCHETTE","","","Y","Y"
"3648","3648","3648","PRFR","CLEO","M","VAN","","","Y","Y"
"3649","3649","3649","PRFR","BETTY","A","EDMONDSON","","","Y","Y"
"3650","3650","3650","PRFR","OLIVIA","S","MILO","","","Y","Y"
"3651","3651","3651","PRFR","COLEMAN","A","MCSWEENEY","","","Y","Y"
"3652","3652","3652","PRFR","MOHAMMED","Q","BREMER","","","Y","Y"
"3653","3653","3653","PRFR","RORY","V","HOYLE","","","Y","Y"
"3654","3654","3654","PRFR","AGUSTIN","N","CLANCY","","","Y","Y"
"3655","3655","3655","PRFR","LEE","W","RING","","","Y","Y"
"3656","3656","3656","PRFR","LYMAN","K","MCCLURE","","","Y","Y"
"3657","3657","3657","PRFR","DEVIN","V","ALMARAZ","","","Y","Y"
"3658","3658","3658","PRFR","FREDDIE","V","MAYBERRY","","","Y","Y"
"3659","3659","3659","PRFR","MORRIS","Y","FONG","","","Y","Y"
"3660","3660","3660","PRFR","PETE","G","WHITESIDE","","","Y","Y"
"3661","3661","3661","PRFR","PATRICIA","O","STURGEON","","","Y","Y"
"3662","3662","3662","PRFR","TRUMAN","P","DENMAN","","","Y","Y"
"3663","3663","3663","PRFR","LYMAN","Z","STATON","","","Y","Y"
"3664","3664","3664","PRFR","REID","Z","LHEUREUX","","","Y","Y"
"3665","3665","3665","PRFR","NICKOLAS","Y","MONTELONGO","","","Y","Y"
"3666","3666","3666","PRFR","OLIN","Q","BAYS","","","Y","Y"
"3667","3667","3667","PRFR","TABITHA","J","KOLLER","","","Y","Y"
"3668","3668","3668","PRFR","ALLISON","P","ASBERRY","","","Y","Y"
"3669","3669","3669","PRFR","ROSEMARY","R","STEPHENS","","","Y","Y"
"3670","3670","3670","PRFR","THEODORE","R","MYLES","","","Y","Y"
"3671","3671","3671","PRFR","GUY","M","PARTEE","","","Y","Y"
"3672","3672","3672","PRFR","DESIREE","Y","WOOSLEY","","","Y","Y"
"3673","3673","3673","PRFR","RITA","P","AHMED","","","Y","Y"
"3674","3674","3674","PRFR","JERALD","P","HANKS","","","Y","Y"
"3675","3675","3675","PRFR","BRAD","D","ASHLEY","","","Y","Y"
"3676","3676","3676","PRFR","RILEY","U","LAKE","","","Y","Y"
"3677","3677","3677","PRFR","ELAINE","A","SEALE","","","Y","Y"
"3678","3678","3678","PRFR","PHILIP","Q","LINDEMAN","","","Y","Y"
"3679","3679","3679","PRFR","HUNTER","C","OATES","","","Y","Y"
"3680","3680","3680","PRFR","JARRED","H","PELLERIN","","","Y","Y"
"3681","3681","3681","PRFR","ELMER","H","ARMENDARIZ","","","Y","Y"
"3682","3682","3682","PRFR","CASSIE","M","GAONA","","","Y","Y"
"3683","3683","3683","PRFR","EFFIE","R","DOCKERY","","","Y","Y"
"3684","3684","3684","PRFR","HILARY","G","PRINCE","","","Y","Y"
"3685","3685","3685","PRFR","HILARY","F","SALLEY","","","Y","Y"
"3686","3686","3686","PRFR","ARACELI","I","LAMKIN","","","Y","Y"
"3687","3687","3687","PRFR","ALEXIS","P","SINE","","","Y","Y"
"3688","3688","3688","PRFR","LAMAR","I","LEATH","","","Y","Y"
"3689","3689","3689","PRFR","JASMINE","D","YIM","","","Y","Y"
"3690","3690","3690","PRFR","ROLAND","K","RHONE","","","Y","Y"
"3691","3691","3691","PRFR","HARRIS","Q","COLEMAN","","","Y","Y"
"3692","3692","3692","PRFR","CASSIE","A","ALBIN","","","Y","Y"
"3693","3693","3693","PRFR","ISABELLA","U","BOUDREAUX","","","Y","Y"
"3694","3694","3694","PRFR","NORBERT","K","SINGH","","","Y","Y"
"3695","3695","3695","PRFR","EVANGELINE","O","TOLENTINO","","","Y","Y"
"3696","3696","3696","PRFR","RAMIRO","X","HARRELSON","","","Y","Y"
"3697","3697","3697","PRFR","ISAIAH","X","DUGAN","","","Y","Y"
"3698","3698","3698","PRFR","DEAN","H","EAGLE","","","Y","Y"
"3699","3699","3699","PRFR","ALONZO","Z","CODY","","","Y","Y"
"3700","3700","3700","PRFR","CATHERINE","K","SMALL","","","Y","Y"
"3701","3701","3701","PRFR","COLLEEN","T","MCCLUSKEY","","","Y","Y"
"3702","3702","3702","PRFR","MICKEY","X","GAMACHE","","","Y","Y"
"3703","3703","3703","PRFR","CAROLINA","Z","JOHNS","","","Y","Y"
"3704","3704","3704","PRFR","CHRIS","B","MARCHAND","","","Y","Y"
"3705","3705","3705","PRFR","MAURICIO","S","SIEGFRIED","","","Y","Y"
"3706","3706","3706","PRFR","MAC","Y","BELTON","","","Y","Y"
"3707","3707","3707","PRFR","ERNIE","K","HALLIDAY","","","Y","Y"
"3708","3708","3708","PRFR","BESSIE","F","MONK","","","Y","Y"
"3709","3709","3709","PRFR","RUBIN","T","PRESNELL","","","Y","Y"
"3710","3710","3710","PRFR","ZELMA","T","KUEHL","","","Y","Y"
"3711","3711","3711","PRFR","WINNIE","W","YAGER","","","Y","Y"
"3712","3712","3712","PRFR","DAISY","G","PARENT","","","Y","Y"
"3713","3713","3713","PRFR","ORVAL","Z","MALAVE","","","Y","Y"
"3714","3714","3714","PRFR","EVERETTE","D","LINK","","","Y","Y"
"3715","3715","3715","PRFR","ARLINE","D","TYNER","","","Y","Y"
"3716","3716","3716","PRFR","KORY","G","ARCHIE","","","Y","Y"
"3717","3717","3717","PRFR","ALEJANDRA","F","BEERS","","","Y","Y"
"3718","3718","3718","PRFR","LEVI","B","FLICK","","","Y","Y"
"3719","3719","3719","PRFR","SANDRA","O","CHUNG","","","Y","Y"
"3720","3720","3720","PRFR","APRIL","W","AUTRY","","","Y","Y"
"3721","3721","3721","PRFR","TREY","J","NUNN","","","Y","Y"
"3722","3722","3722","PRFR","LON","O","CARRINGTON","","","Y","Y"
"3723","3723","3723","PRFR","JEANIE","S","ALI","","","Y","Y"
"3724","3724","3724","PRFR","JUSTINE","Q","SKELLY","","","Y","Y"
"3725","3725","3725","PRFR","ELIAS","Y","ALVA","","","Y","Y"
"3726","3726","3726","PRFR","ANTHONY","U","CALFEE","","","Y","Y"
"3727","3727","3727","PRFR","LATASHA","H","BRANTLEY","","","Y","Y"
"3728","3728","3728","PRFR","FRANCIS","F","RICCI","","","Y","Y"
"3729","3729","3729","PRFR","IRMA","S","ROSENFELD","","","Y","Y"
"3730","3730","3730","PRFR","BEATRIZ","H","KIMURA","","","Y","Y"
"3731","3731","3731","PRFR","MASON","O","CLYDE","","","Y","Y"
"3732","3732","3732","PRFR","BETTY","W","BURGESS","","","Y","Y"
"3733","3733","3733","PRFR","JAMES","H","HARRELSON","","","Y","Y"
"3734","3734","3734","PRFR","CALEB","W","HOUSEHOLDER","","","Y","Y"
"3735","3735","3735","PRFR","NICOLE","K","DORTON","","","Y","Y"
"3736","3736","3736","PRFR","BRANT","R","AVILES","","","Y","Y"
"3737","3737","3737","PRFR","ADAM","A","SNEED","","","Y","Y"
"3738","3738","3738","PRFR","REYNALDO","S","SORRELLS","","","Y","Y"
"3739","3739","3739","PRFR","JEAN","Q","HEPBURN","","","Y","Y"
"3740","3740","3740","PRFR","KRYSTAL","M","OUTLAW","","","Y","Y"
"3741","3741","3741","PRFR","KATE","S","LEMOINE","","","Y","Y"
"3742","3742","3742","PRFR","ABBY","T","ENCARNACION","","","Y","Y"
"3743","3743","3743","PRFR","HARRIS","C","SOUCY","","","Y","Y"
"3744","3744","3744","PRFR","JONATHAN","N","RHOADS","","","Y","Y"
"3745","3745","3745","PRFR","FRANCIS","F","ROSALES","","","Y","Y"
"3746","3746","3746","PRFR","ALI","P","HAFNER","","","Y","Y"
"3747","3747","3747","PRFR","RILEY","K","VERDIN","","","Y","Y"
"3748","3748","3748","PRFR","DERRICK","X","PHILIPS","","","Y","Y"
"3749","3749","3749","PRFR","CORA","T","MCMULLEN","","","Y","Y"
"3750","3750","3750","PRFR","ASHLEY","H","BOZEMAN","","","Y","Y"
"3751","3751","3751","PRFR","BRENTON","R","PFISTER","","","Y","Y"
"3752","3752","3752","PRFR","THADDEUS","M","COTE","","","Y","Y"
"3753","3753","3753","PRFR","JULIANA","P","BUSS","","","Y","Y"
"3754","3754","3754","PRFR","LAWRENCE","C","BRETON","","","Y","Y"
"3755","3755","3755","PRFR","DORIAN","Z","HOTCHKISS","","","Y","Y"
"3756","3756","3756","PRFR","ANDRES","V","ALBIN","","","Y","Y"
"3757","3757","3757","PRFR","DEXTER","V","LINDSTROM","","","Y","Y"
"3758","3758","3758","PRFR","BRAIN","P","TRUDEAU","","","Y","Y"
"3759","3759","3759","PRFR","AVIS","R","SEALS","","","Y","Y"
"3760","3760","3760","PRFR","WILBURN","G","ARRIAGA","","","Y","Y"
"3761","3761","3761","PRFR","THANH","V","HASS","","","Y","Y"
"3762","3762","3762","PRFR","GRACIE","S","TOLLE","","","Y","Y"
"3763","3763","3763","PRFR","ORLANDO","B","MCKOWN","","","Y","Y"
"3764","3764","3764","PRFR","LORIE","M","SHUBERT","","","Y","Y"
"3765","3765","3765","PRFR","DONNY","U","CANFIELD","","","Y","Y"
"3766","3766","3766","PRFR","JOY","L","MUHAMMAD","","","Y","Y"
"3767","3767","3767","PRFR","GEOFFREY","V","FRICK","","","Y","Y"
"3768","3768","3768","PRFR","KATHERYN","Z","MCATEE","","","Y","Y"
"3769","3769","3769","PRFR","TRACY","A","BOJORQUEZ","","","Y","Y"
"3770","3770","3770","PRFR","DEBBIE","U","MARTINEAU","","","Y","Y"
"3771","3771","3771","PRFR","RHODA","B","BAILLARGEON","","","Y","Y"
"3772","3772","3772","PRFR","MARITZA","H","CLOUTIER","","","Y","Y"
"3773","3773","3773","PRFR","JAMAAL","C","CRANFORD","","","Y","Y"
"3774","3774","3774","PRFR","ANN","N","OMALLEY","","","Y","Y"
"3775","3775","3775","PRFR","LUKE","V","CATER","","","Y","Y"
"3776","3776","3776","PRFR","KEISHA","Y","HUNTLEY","","","Y","Y"
"3777","3777","3777","PRFR","GORDON","D","DUGGAN","","","Y","Y"
"3778","3778","3778","PRFR","RUSSELL","Q","LISTON","","","Y","Y"
"3779","3779","3779","PRFR","PHYLLIS","C","PEEK","","","Y","Y"
"3780","3780","3780","PRFR","BERNADINE","R","RED","","","Y","Y"
"3781","3781","3781","PRFR","RICH","I","SAUCIER","","","Y","Y"
"3782","3782","3782","PRFR","BILLY","F","REBER","","","Y","Y"
"3783","3783","3783","PRFR","RUDOLPH","D","HESS","","","Y","Y"
"3784","3784","3784","PRFR","EBONY","F","GILLEY","","","Y","Y"
"3785","3785","3785","PRFR","JOSIE","X","LINDERMAN","","","Y","Y"
"3786","3786","3786","PRFR","KENDRA","C","REEL","","","Y","Y"
"3787","3787","3787","PRFR","EMILIO","V","BILL","","","Y","Y"
"3788","3788","3788","PRFR","FRIEDA","H","ABBOTT","","","Y","Y"
"3789","3789","3789","PRFR","AL","D","BRUNELLE","","","Y","Y"
"3790","3790","3790","PRFR","GEOFFREY","G","ESPOSITO","","","Y","Y"
"3791","3791","3791","PRFR","TRINIDAD","Y","MELNICK","","","Y","Y"
"3792","3792","3792","PRFR","COLBY","G","COWAN","","","Y","Y"
"3793","3793","3793","PRFR","BEATRIZ","H","RITZ","","","Y","Y"
"3794","3794","3794","PRFR","RAMON","M","MCKIM","","","Y","Y"
"3795","3795","3795","PRFR","MERLE","B","MATHERLY","","","Y","Y"
"3796","3796","3796","PRFR","DEANNA","F","MCFARLANE","","","Y","Y"
"3797","3797","3797","PRFR","DARRELL","L","MANLEY","","","Y","Y"
"3798","3798","3798","PRFR","PEDRO","Q","SANMIGUEL","","","Y","Y"
"3799","3799","3799","PRFR","ASHLEY","F","LOWRY","","","Y","Y"
"3800","3800","3800","PRFR","BERNADETTE","H","HALLOWELL","","","Y","Y"
"3801","3801","3801","PRFR","EFFIE","U","RAINER","","","Y","Y"
"3802","3802","3802","PRFR","JOANNE","T","LIEB","","","Y","Y"
"3803","3803","3803","PRFR","CHERI","O","FYE","","","Y","Y"
"3804","3804","3804","PRFR","MONIQUE","E","BARGER","","","Y","Y"
"3805","3805","3805","PRFR","MARQUITA","H","JENKINS","","","Y","Y"
"3806","3806","3806","PRFR","JOANNA","Y","WHITCOMB","","","Y","Y"
"3807","3807","3807","PRFR","DORIAN","T","AKERS","","","Y","Y"
"3808","3808","3808","PRFR","LEWIS","M","TOTTEN","","","Y","Y"
"3809","3809","3809","PRFR","JON","P","GERHART","","","Y","Y"
"3810","3810","3810","PRFR","GUS","T","FOREHAND","","","Y","Y"
"3811","3811","3811","PRFR","JEAN","Y","FECTEAU","","","Y","Y"
"3812","3812","3812","PRFR","STEVE","K","RICCIARDI","","","Y","Y"
"3813","3813","3813","PRFR","ALPHONSE","F","BATTEN","","","Y","Y"
"3814","3814","3814","PRFR","JANA","K","HARTFIELD","","","Y","Y"
"3815","3815","3815","PRFR","BRUCE","W","SUZUKI","","","Y","Y"
"3816","3816","3816","PRFR","TOMMY","D","KOCH","","","Y","Y"
"3817","3817","3817","PRFR","DESIREE","F","HARGETT","","","Y","Y"
"3818","3818","3818","PRFR","TRENT","J","BRITO","","","Y","Y"
"3819","3819","3819","PRFR","ELWOOD","K","ARELLANO","","","Y","Y"
"3820","3820","3820","PRFR","COLIN","O","SHAMBLIN","","","Y","Y"
"3821","3821","3821","PRFR","ERWIN","E","SCHWEITZER","","","Y","Y"
"3822","3822","3822","PRFR","RIGOBERTO","X","HASKINS","","","Y","Y"
"3823","3823","3823","PRFR","JED","O","TINGLE","","","Y","Y"
"3824","3824","3824","PRFR","NORBERTO","A","MENDIOLA","","","Y","Y"
"3825","3825","3825","PRFR","NONA","L","GRAVITT","","","Y","Y"
"3826","3826","3826","PRFR","EULA","G","CLAYPOOL","","","Y","Y"
"3827","3827","3827","PRFR","AGNES","Z","BROCKWAY","","","Y","Y"
"3828","3828","3828","PRFR","OLEN","F","PENDER","","","Y","Y"
"3829","3829","3829","PRFR","DEVON","E","ALICEA","","","Y","Y"
"3830","3830","3830","PRFR","CORINA","F","PAGAN","","","Y","Y"
"3831","3831","3831","PRFR","AHMAD","I","WESTCOTT","","","Y","Y"
"3832","3832","3832","PRFR","MYRTLE","W","CROW","","","Y","Y"
"3833","3833","3833","PRFR","STEPHEN","J","GOTT","","","Y","Y"
"3834","3834","3834","PRFR","MITZI","O","FORTUNE","","","Y","Y"
"3835","3835","3835","PRFR","JOHNATHAN","J","OJEDA","","","Y","Y"
"3836","3836","3836","PRFR","SHAUN","S","RED","","","Y","Y"
"3837","3837","3837","PRFR","ARNULFO","U","TIMS","","","Y","Y"
"3838","3838","3838","PRFR","BENITA","V","BRENNEMAN","","","Y","Y"
"3839","3839","3839","PRFR","BUFORD","P","ASHWORTH","","","Y","Y"
"3840","3840","3840","PRFR","HOLLY","W","SCHREINER","","","Y","Y"
"3841","3841","3841","PRFR","DEANN","X","QUICK","","","Y","Y"
"3842","3842","3842","PRFR","KIRBY","G","CARUTHERS","","","Y","Y"
"3843","3843","3843","PRFR","ERVIN","M","DAVISSON","","","Y","Y"
"3844","3844","3844","PRFR","JAMAR","V","WHITLEY","","","Y","Y"
"3845","3845","3845","PRFR","GLEN","S","SAMS","","","Y","Y"
"3846","3846","3846","PRFR","GRACIE","W","DONATO","","","Y","Y"
"3847","3847","3847","PRFR","TRINIDAD","J","KEENAN","","","Y","Y"
"3848","3848","3848","PRFR","LYNNETTE","Z","SHAMBLIN","","","Y","Y"
"3849","3849","3849","PRFR","BRANDIE","J","CALKINS","","","Y","Y"
"3850","3850","3850","PRFR","JANA","Q","FREDERICK","","","Y","Y"
"3851","3851","3851","PRFR","JULIET","I","HARROLD","","","Y","Y"
"3852","3852","3852","PRFR","MONTE","M","CRONIN","","","Y","Y"
"3853","3853","3853","PRFR","ART","B","BAGBY","","","Y","Y"
"3854","3854","3854","PRFR","LATISHA","O","QUESENBERRY","","","Y","Y"
"3855","3855","3855","PRFR","BRIAN","X","DENIS","","","Y","Y"
"3856","3856","3856","PRFR","BONITA","G","CADDELL","","","Y","Y"
"3857","3857","3857","PRFR","PRESTON","V","EGAN","","","Y","Y"
"3858","3858","3858","PRFR","ROYAL","L","THURMOND","","","Y","Y"
"3859","3859","3859","PRFR","JANE","Z","ARTEAGA","","","Y","Y"
"3860","3860","3860","PRFR","THOMAS","O","CHARLTON","","","Y","Y"
"3861","3861","3861","PRFR","CAMILLE","R","TOTH","","","Y","Y"
"3862","3862","3862","PRFR","DERRICK","Q","PERRON","","","Y","Y"
"3863","3863","3863","PRFR","MABEL","D","RAMSAY","","","Y","Y"
"3864","3864","3864","PRFR","THANH","I","THURMOND","","","Y","Y"
"3865","3865","3865","PRFR","CLARISSA","N","LEUNG","","","Y","Y"
"3866","3866","3866","PRFR","DERRICK","P","SHUCK","","","Y","Y"
"3867","3867","3867","PRFR","OSCAR","P","CHAISSON","","","Y","Y"
"3868","3868","3868","PRFR","LENARD","B","LECHNER","","","Y","Y"
"3869","3869","3869","PRFR","ELIZABETH","Y","PIMENTEL","","","Y","Y"
"3870","3870","3870","PRFR","JANELL","K","POWERS","","","Y","Y"
"3871","3871","3871","PRFR","IGNACIO","F","MIRACLE","","","Y","Y"
"3872","3872","3872","PRFR","CLARE","J","BRAZIER","","","Y","Y"
"3873","3873","3873","PRFR","OPHELIA","D","OXENDINE","","","Y","Y"
"3874","3874","3874","PRFR","STEFANIE","A","MONTEIRO","","","Y","Y"
"3875","3875","3875","PRFR","EARNESTINE","X","MALEK","","","Y","Y"
"3876","3876","3876","PRFR","ALEXANDER","Y","SOLORIO","","","Y","Y"
"3877","3877","3877","PRFR","ALFREDO","B","LABONTE","","","Y","Y"
"3878","3878","3878","PRFR","KENNY","G","RIFFE","","","Y","Y"
"3879","3879","3879","PRFR","DARIUS","G","QUINN","","","Y","Y"
"3880","3880","3880","PRFR","ANGELA","I","EDDY","","","Y","Y"
"3881","3881","3881","PRFR","HERIBERTO","R","SHUBERT","","","Y","Y"
"3882","3882","3882","PRFR","VICTOR","B","RUDE","","","Y","Y"
"3883","3883","3883","PRFR","FLORA","Q","EDMUNDS","","","Y","Y"
"3884","3884","3884","PRFR","ADOLFO","I","CHOW","","","Y","Y"
"3885","3885","3885","PRFR","ERNEST","M","ALPERT","","","Y","Y"
"3886","3886","3886","PRFR","PRISCILLA","T","VALENTINO","","","Y","Y"
"3887","3887","3887","PRFR","FAY","M","LOMAX","","","Y","Y"
"3888","3888","3888","PRFR","WINFRED","U","STONGE","","","Y","Y"
"3889","3889","3889","PRFR","LUPE","T","HOLCOMBE","","","Y","Y"
"3890","3890","3890","PRFR","TERRANCE","D","WEIR","","","Y","Y"
"3891","3891","3891","PRFR","WENDY","I","ALDRICH","","","Y","Y"
"3892","3892","3892","PRFR","FRIEDA","Y","KIRKLAND","","","Y","Y"
"3893","3893","3893","PRFR","LOUELLA","S","MACK","","","Y","Y"
"3894","3894","3894","PRFR","CAROLINE","E","STANDLEY","","","Y","Y"
"3895","3895","3895","PRFR","FRANCES","W","COLLIER","","","Y","Y"
"3896","3896","3896","PRFR","TERRY","L","BRYANT","","","Y","Y"
"3897","3897","3897","PRFR","BRIDGETTE","F","GOTT","","","Y","Y"
"3898","3898","3898","PRFR","NELDA","P","HUNT","","","Y","Y"
"3899","3899","3899","PRFR","GEORGIA","G","KOHL","","","Y","Y"
"3900","3900","3900","PRFR","RUBEN","E","VALENZUELA","","","Y","Y"
"3901","3901","3901","PRFR","TAYLOR","H","GEORGE","","","Y","Y"
"3902","3902","3902","PRFR","GWENDOLYN","B","FINCH","","","Y","Y"
"3903","3903","3903","PRFR","NORMAN","F","CARNER","","","Y","Y"
"3904","3904","3904","PRFR","DENVER","B","SCHLUETER","","","Y","Y"
"3905","3905","3905","PRFR","ANGEL","J","ECKARD","","","Y","Y"
"3906","3906","3906","PRFR","SHELLEY","S","CLAUDIO","","","Y","Y"
"3907","3907","3907","PRFR","HELENA","E","MANION","","","Y","Y"
"3908","3908","3908","PRFR","ROLAND","Q","BARRINGTON","","","Y","Y"
"3909","3909","3909","PRFR","SIMONE","D","BLACKMON","","","Y","Y"
"3910","3910","3910","PRFR","ELLIOTT","V","FOREST","","","Y","Y"
"3911","3911","3911","PRFR","TAMERA","U","DEANGELIS","","","Y","Y"
"3912","3912","3912","PRFR","AMOS","J","EANES","","","Y","Y"
"3913","3913","3913","PRFR","JUSTIN","E","ROWE","","","Y","Y"
"3914","3914","3914","PRFR","BRIDGETT","J","LIGHT","","","Y","Y"
"3915","3915","3915","PRFR","SANG","B","MARRUFO","","","Y","Y"
"3916","3916","3916","PRFR","BRIGITTE","P","EADS","","","Y","Y"
"3917","3917","3917","PRFR","MARGARET","R","FENTON","","","Y","Y"
"3918","3918","3918","PRFR","ABDUL","W","YUN","","","Y","Y"
"3919","3919","3919","PRFR","MAUREEN","V","WHITEHEAD","","","Y","Y"
"3920","3920","3920","PRFR","MARVA","L","ZELAYA","","","Y","Y"
"3921","3921","3921","PRFR","LUCIA","P","ELDRIDGE","","","Y","Y"
"3922","3922","3922","PRFR","ROBT","K","LOMBARDO","","","Y","Y"
"3923","3923","3923","PRFR","MAURICIO","Q","DAVILA","","","Y","Y"
"3924","3924","3924","PRFR","JESSE","L","EMERSON","","","Y","Y"
"3925","3925","3925","PRFR","NOE","K","SOPER","","","Y","Y"
"3926","3926","3926","PRFR","LADONNA","R","SEGURA","","","Y","Y"
"3927","3927","3927","PRFR","KATHIE","J","CASTELLANOS","","","Y","Y"
"3928","3928","3928","PRFR","BENITA","F","GROOM","","","Y","Y"
"3929","3929","3929","PRFR","BRITTNEY","P","KIELY","","","Y","Y"
"3930","3930","3930","PRFR","REBA","G","ROMANO","","","Y","Y"
"3931","3931","3931","PRFR","BURT","Q","PLUMMER","","","Y","Y"
"3932","3932","3932","PRFR","GUS","D","MASSIE","","","Y","Y"
"3933","3933","3933","PRFR","DONN","M","SPINELLI","","","Y","Y"
"3934","3934","3934","PRFR","DALE","B","DISNEY","","","Y","Y"
"3935","3935","3935","PRFR","TINA","Q","GUSMAN","","","Y","Y"
"3936","3936","3936","PRFR","LORRAINE","S","EPPS","","","Y","Y"
"3937","3937","3937","PRFR","JORGE","K","CURTIS","","","Y","Y"
"3938","3938","3938","PRFR","JOAQUIN","L","REDDICK","","","Y","Y"
"3939","3939","3939","PRFR","CHARLES","P","GARIBAY","","","Y","Y"
"3940","3940","3940","PRFR","SETH","C","ATWOOD","","","Y","Y"
"3941","3941","3941","PRFR","DORA","O","MOTT","","","Y","Y"
"3942","3942","3942","PRFR","JONI","E","SKELTON","","","Y","Y"
"3943","3943","3943","PRFR","CALLIE","N","WILCHER","","","Y","Y"
"3944","3944","3944","PRFR","JARED","A","BEATON","","","Y","Y"
"3945","3945","3945","PRFR","VICKIE","S","PATCH","","","Y","Y"
"3946","3946","3946","PRFR","ANTWAN","P","GALLAHER","","","Y","Y"
"3947","3947","3947","PRFR","MAMIE","Q","GOAD","","","Y","Y"
"3948","3948","3948","PRFR","ASHLEY","K","PISANO","","","Y","Y"
"3949","3949","3949","PRFR","ROLAND","E","TYE","","","Y","Y"
"3950","3950","3950","PRFR","LISA","V","CHISOLM","","","Y","Y"
"3951","3951","3951","PRFR","BERNADETTE","U","MAXSON","","","Y","Y"
"3952","3952","3952","PRFR","DWAYNE","E","KIRKLAND","","","Y","Y"
