"ENTITY_EXT_ID_ID","OBJ_ID","ENTITY_ID","EXT_ID_TYP_CD","EXT_ID"
"5297","5297","3599","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5298","5298","3600","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5299","5299","3601","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5300","5300","3602","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5301","5301","3603","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5302","5302","3604","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5303","5303","3605","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5304","5304","3606","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5305","5305","3607","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5306","5306","3608","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5307","5307","3609","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5308","5308","3610","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5309","5309","3611","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5310","5310","3612","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5311","5311","3613","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5312","5312","3614","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5313","5313","3615","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5314","5314","3616","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5315","5315","3617","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5316","5316","3618","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5317","5317","3619","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5318","5318","3620","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5319","5319","3621","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5320","5320","3622","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5321","5321","3623","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5322","5322","3624","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5323","5323","3625","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5324","5324","3626","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5325","5325","3627","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5326","5326","3628","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5327","5327","3629","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5328","5328","3630","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5329","5329","3631","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5330","5330","3632","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5331","5331","3633","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5332","5332","3634","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5333","5333","3635","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5334","5334","3636","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5335","5335","3637","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5336","5336","3638","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5337","5337","3639","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5338","5338","3640","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5339","5339","3641","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5340","5340","3642","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5341","5341","3643","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5342","5342","3644","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5343","5343","3645","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5344","5344","3646","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5345","5345","3647","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5346","5346","3648","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5347","5347","3649","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5348","5348","3650","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5349","5349","3651","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5350","5350","3652","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5351","5351","3653","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5352","5352","3654","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5353","5353","3655","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5354","5354","3656","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5355","5355","3657","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5356","5356","3658","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5357","5357","3659","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5358","5358","3660","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5359","5359","3661","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5360","5360","3662","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5361","5361","3663","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5362","5362","3664","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5363","5363","3665","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5364","5364","3666","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5365","5365","3667","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5366","5366","3668","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5367","5367","3669","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5368","5368","3670","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5369","5369","3671","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5370","5370","3672","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5371","5371","3673","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5372","5372","3674","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5373","5373","3675","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5374","5374","3676","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5375","5375","3677","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5376","5376","3678","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5377","5377","3679","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5378","5378","3680","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5379","5379","3681","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5380","5380","3682","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5381","5381","3683","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5382","5382","3684","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5383","5383","3685","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5384","5384","3686","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5385","5385","3687","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5386","5386","3688","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5387","5387","3689","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5388","5388","3690","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5389","5389","3691","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5390","5390","3692","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5391","5391","3693","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5392","5392","3694","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5393","5393","3695","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5394","5394","3696","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5395","5395","3697","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5396","5396","3698","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5397","5397","3699","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5398","5398","3700","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5399","5399","3701","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5400","5400","3702","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5401","5401","3703","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5402","5402","3704","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5403","5403","3705","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5404","5404","3706","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5405","5405","3707","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5406","5406","3708","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5407","5407","3709","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5408","5408","3710","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5409","5409","3711","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5410","5410","3712","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5411","5411","3713","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5412","5412","3714","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5413","5413","3715","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5414","5414","3716","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5415","5415","3717","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5416","5416","3718","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5417","5417","3719","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5418","5418","3720","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5419","5419","3721","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5420","5420","3722","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5421","5421","3723","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5422","5422","3724","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5423","5423","3725","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5424","5424","3726","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5425","5425","3727","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5426","5426","3728","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5427","5427","3729","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5428","5428","3730","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5429","5429","3731","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5430","5430","3732","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5431","5431","3733","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5432","5432","3734","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5433","5433","3735","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5434","5434","3736","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5435","5435","3737","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5436","5436","3738","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5437","5437","3739","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5438","5438","3740","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5439","5439","3741","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5440","5440","3742","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5441","5441","3743","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5442","5442","3744","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5443","5443","3745","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5444","5444","3746","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5445","5445","3747","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5446","5446","3748","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5447","5447","3749","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5448","5448","3750","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5449","5449","3751","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5450","5450","3752","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5451","5451","3753","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5452","5452","3754","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5453","5453","3755","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5454","5454","3756","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5455","5455","3757","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5456","5456","3758","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5457","5457","3759","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5458","5458","3760","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5459","5459","3761","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5460","5460","3762","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5461","5461","3763","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5462","5462","3764","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5463","5463","3765","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5464","5464","3766","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5465","5465","3767","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5466","5466","3768","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5467","5467","3769","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5468","5468","3770","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5469","5469","3771","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5470","5470","3772","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5471","5471","3773","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5472","5472","3774","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5473","5473","3775","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5474","5474","3776","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5475","5475","3777","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5476","5476","3778","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5477","5477","3779","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5478","5478","3780","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5479","5479","3781","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5480","5480","3782","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5481","5481","3783","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5482","5482","3784","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5483","5483","3785","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5484","5484","3786","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5485","5485","3787","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5486","5486","3788","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5487","5487","3789","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5488","5488","3790","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5489","5489","3791","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5490","5490","3792","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5491","5491","3793","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5492","5492","3794","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5493","5493","3795","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5494","5494","3796","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5495","5495","3797","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5496","5496","3798","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5497","5497","3799","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5498","5498","3800","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5499","5499","3801","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5500","5500","3802","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5501","5501","3803","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5502","5502","3804","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5503","5503","3805","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5504","5504","3806","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5505","5505","3807","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5506","5506","3808","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5507","5507","3809","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5508","5508","3810","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5509","5509","3811","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5510","5510","3812","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5511","5511","3813","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5512","5512","3814","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5513","5513","3815","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5514","5514","3816","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5515","5515","3817","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5516","5516","3818","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5517","5517","3819","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5518","5518","3820","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5519","5519","3821","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5520","5520","3822","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5521","5521","3823","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5522","5522","3824","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5523","5523","3825","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5524","5524","3826","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5525","5525","3827","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5526","5526","3828","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5527","5527","3829","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5528","5528","3830","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5529","5529","3831","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5530","5530","3832","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5531","5531","3833","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5532","5532","3834","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5533","5533","3835","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5534","5534","3836","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5535","5535","3837","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5536","5536","3838","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5537","5537","3839","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5538","5538","3840","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5539","5539","3841","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5540","5540","3842","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5541","5541","3843","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5542","5542","3844","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5543","5543","3845","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5544","5544","3846","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5545","5545","3847","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5546","5546","3848","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5547","5547","3849","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5548","5548","3850","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5549","5549","3851","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5550","5550","3852","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5551","5551","3853","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5552","5552","3854","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5553","5553","3855","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5554","5554","3856","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5555","5555","3857","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5556","5556","3858","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5557","5557","3859","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5558","5558","3860","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5559","5559","3861","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5560","5560","3862","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5561","5561","3863","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5562","5562","3864","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5563","5563","3865","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5564","5564","3866","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5565","5565","3867","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5566","5566","3868","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5567","5567","3869","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5568","5568","3870","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5569","5569","3871","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5570","5570","3872","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5571","5571","3873","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5572","5572","3874","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5573","5573","3875","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5574","5574","3876","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5575","5575","3877","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5576","5576","3878","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5577","5577","3879","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5578","5578","3880","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5579","5579","3881","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5580","5580","3882","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5581","5581","3883","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5582","5582","3884","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5583","5583","3885","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5584","5584","3886","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5585","5585","3887","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5586","5586","3888","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5587","5587","3889","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5588","5588","3890","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5589","5589","3891","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5590","5590","3892","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5591","5591","3893","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5592","5592","3894","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5593","5593","3895","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5594","5594","3896","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5595","5595","3897","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5596","5596","3898","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5597","5597","3899","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5598","5598","3900","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5599","5599","3901","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5600","5600","3902","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5601","5601","3903","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5602","5602","3904","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5603","5603","3905","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5604","5604","3906","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5605","5605","3907","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5606","5606","3908","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5607","5607","3909","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5608","5608","3910","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5609","5609","3911","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5610","5610","3912","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5611","5611","3913","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5612","5612","3914","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5613","5613","3915","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5614","5614","3916","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5615","5615","3917","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5616","5616","3918","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5617","5617","3919","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5618","5618","3920","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5619","5619","3921","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5620","5620","3922","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5621","5621","3923","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5622","5622","3924","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5623","5623","3925","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5624","5624","3926","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5625","5625","3927","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5626","5626","3928","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5627","5627","3929","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5628","5628","3930","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5629","5629","3931","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5630","5630","3932","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5631","5631","3933","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5632","5632","3934","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5633","5633","3935","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5634","5634","3936","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5635","5635","3937","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5636","5636","3938","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5637","5637","3939","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5638","5638","3940","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5639","5639","3941","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5640","5640","3942","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5641","5641","3943","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5642","5642","3944","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5643","5643","3945","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5644","5644","3946","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5645","5645","3947","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5646","5646","3948","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5647","5647","3949","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5648","5648","3950","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5649","5649","3951","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5650","5650","3952","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5651","5651","3953","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5652","5652","3954","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5653","5653","3955","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5654","5654","3956","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5655","5655","3957","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5656","5656","3958","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5657","5657","3959","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5658","5658","3960","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5659","5659","3961","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5660","5660","3962","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5661","5661","3963","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5662","5662","3964","TAX","XBy8HbA0p2kc3lalnjPKpA=="
