entity_phone_id|obj_id|ver_nbr|entity_id|ent_typ_cd|phone_typ_cd|phone_nbr|phone_extn_nbr|postal_cntry_cd|dflt_ind|actv_ind|last_updt_dt|
10640|KFS-TEM-KRIM-PHONE-0413|1.0|KFS1110|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10641|KFS-TEM-KRIM-PHONE-0414|1.0|KFS3720|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10642|KFS-TEM-KRIM-PHONE-0415|1.0|KFS3351|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10643|KFS-TEM-KRIM-PHONE-0416|1.0|KFS3840|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10644|KFS-TEM-KRIM-PHONE-0417|1.0|KFS3495|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10645|KFS-TEM-KRIM-PHONE-0418|1.0|KFS3832|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10646|KFS-TEM-KRIM-PHONE-0419|1.0|KFS3338|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10647|KFS-TEM-KRIM-PHONE-0420|1.0|KFS3258|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10648|KFS-TEM-KRIM-PHONE-0421|1.0|KFS2968|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10649|KFS-TEM-KRIM-PHONE-0422|1.0|KFS4002|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10650|KFS-TEM-KRIM-PHONE-0423|1.0|KFS2412|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10651|KFS-TEM-KRIM-PHONE-0424|1.0|KFS3846|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10652|KFS-TEM-KRIM-PHONE-0425|1.0|KFS3527|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10653|KFS-TEM-KRIM-PHONE-0426|1.0|KFS2949|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10654|KFS-TEM-KRIM-PHONE-0427|1.0|KFS3088|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10655|KFS-TEM-KRIM-PHONE-0428|1.0|KFS3711|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10656|KFS-TEM-KRIM-PHONE-0429|1.0|KFS2823|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10657|KFS-TEM-KRIM-PHONE-0430|1.0|KFS2897|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10658|KFS-TEM-KRIM-PHONE-0431|1.0|KFS1076|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10659|KFS-TEM-KRIM-PHONE-0432|1.0|KFS3489|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10660|KFS-TEM-KRIM-PHONE-0433|1.0|KFS1096|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10661|KFS-TEM-KRIM-PHONE-0434|1.0|KFS3442|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10662|KFS-TEM-KRIM-PHONE-0435|1.0|KFS2806|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10663|KFS-TEM-KRIM-PHONE-0436|1.0|KFS1070|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10664|KFS-TEM-KRIM-PHONE-0437|1.0|KFS1109|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10665|KFS-TEM-KRIM-PHONE-0438|1.0|KFS3076|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10666|KFS-TEM-KRIM-PHONE-0439|1.0|KFS3408|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10667|KFS-TEM-KRIM-PHONE-0440|1.0|KFS1717|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10668|KFS-TEM-KRIM-PHONE-0441|1.0|KFS2894|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10669|KFS-TEM-KRIM-PHONE-0442|1.0|KFS3537|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10670|KFS-TEM-KRIM-PHONE-0443|1.0|KFS3785|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10671|KFS-TEM-KRIM-PHONE-0444|1.0|KFS2778|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10672|KFS-TEM-KRIM-PHONE-0445|1.0|KFS3517|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10673|KFS-TEM-KRIM-PHONE-0446|1.0|KFS2941|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10674|KFS-TEM-KRIM-PHONE-0447|1.0|KFS1686|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10675|KFS-TEM-KRIM-PHONE-0448|1.0|KFS3015|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10676|KFS-TEM-KRIM-PHONE-0449|1.0|KFS3875|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10677|KFS-TEM-KRIM-PHONE-0450|1.0|KFS3474|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10678|KFS-TEM-KRIM-PHONE-0451|1.0|KFS1637|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10679|KFS-TEM-KRIM-PHONE-0452|1.0|KFS3134|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10680|KFS-TEM-KRIM-PHONE-0453|1.0|KFS3544|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10681|KFS-TEM-KRIM-PHONE-0454|1.0|KFS3841|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10682|KFS-TEM-KRIM-PHONE-0455|1.0|KFS3869|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10683|KFS-TEM-KRIM-PHONE-0456|1.0|KFS3811|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10684|KFS-TEM-KRIM-PHONE-0457|1.0|KFS3210|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10685|KFS-TEM-KRIM-PHONE-0458|1.0|KFS1105|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10686|KFS-TEM-KRIM-PHONE-0459|1.0|KFS2851|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10687|KFS-TEM-KRIM-PHONE-0460|1.0|KFS3806|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10688|KFS-TEM-KRIM-PHONE-0461|1.0|KFS1000|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10689|KFS-TEM-KRIM-PHONE-0462|1.0|KFS4031|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10690|KFS-TEM-KRIM-PHONE-0463|1.0|KFS3672|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10691|KFS-TEM-KRIM-PHONE-0464|1.0|KFS3976|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10692|KFS-TEM-KRIM-PHONE-0465|1.0|KFS2805|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10693|KFS-TEM-KRIM-PHONE-0466|1.0|KFS1081|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10694|KFS-TEM-KRIM-PHONE-0467|1.0|KFS2227|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10695|KFS-TEM-KRIM-PHONE-0468|1.0|KFS3892|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10696|KFS-TEM-KRIM-PHONE-0469|1.0|KFS3598|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10697|KFS-TEM-KRIM-PHONE-0470|1.0|KFS3255|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10698|KFS-TEM-KRIM-PHONE-0471|1.0|KFS1172|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10699|KFS-TEM-KRIM-PHONE-0472|1.0|KFS1531|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10700|KFS-TEM-KRIM-PHONE-0473|1.0|KFS3234|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10701|KFS-TEM-KRIM-PHONE-0474|1.0|KFS3574|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10702|KFS-TEM-KRIM-PHONE-0475|1.0|KFS2986|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10703|KFS-TEM-KRIM-PHONE-0476|1.0|KFS3270|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10704|KFS-TEM-KRIM-PHONE-0477|1.0|KFS3497|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10705|KFS-TEM-KRIM-PHONE-0478|1.0|KFS3859|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10706|KFS-TEM-KRIM-PHONE-0479|1.0|KFS2819|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10707|KFS-TEM-KRIM-PHONE-0480|1.0|KFS2763|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10708|KFS-TEM-KRIM-PHONE-0481|1.0|KFS2655|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10709|KFS-TEM-KRIM-PHONE-0482|1.0|KFS3147|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10710|KFS-TEM-KRIM-PHONE-0483|1.0|KFS3294|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10711|KFS-TEM-KRIM-PHONE-0484|1.0|KFS1074|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10712|KFS-TEM-KRIM-PHONE-0485|1.0|KFS3670|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10713|KFS-TEM-KRIM-PHONE-0486|1.0|KFS3291|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10714|KFS-TEM-KRIM-PHONE-0487|1.0|KFS3334|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10715|KFS-TEM-KRIM-PHONE-0488|1.0|KFS4004|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10716|KFS-TEM-KRIM-PHONE-0489|1.0|KFS2828|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10717|KFS-TEM-KRIM-PHONE-0490|1.0|KFS3310|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10718|KFS-TEM-KRIM-PHONE-0491|1.0|KFS2836|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10719|KFS-TEM-KRIM-PHONE-0492|1.0|KFS3498|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10720|KFS-TEM-KRIM-PHONE-0493|1.0|KFS3376|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10721|KFS-TEM-KRIM-PHONE-0494|1.0|KFS3424|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10722|KFS-TEM-KRIM-PHONE-0495|1.0|KFS3290|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10723|KFS-TEM-KRIM-PHONE-0496|1.0|KFS3333|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10724|KFS-TEM-KRIM-PHONE-0497|1.0|KFS3617|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10725|KFS-TEM-KRIM-PHONE-0498|1.0|KFS3416|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10726|KFS-TEM-KRIM-PHONE-0499|1.0|KFS2787|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10727|KFS-TEM-KRIM-PHONE-0500|1.0|KFS2940|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10728|KFS-TEM-KRIM-PHONE-0501|1.0|KFS3418|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10729|KFS-TEM-KRIM-PHONE-0502|1.0|KFS3986|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10730|KFS-TEM-KRIM-PHONE-0503|1.0|KFS3881|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10731|KFS-TEM-KRIM-PHONE-0504|1.0|KFS3006|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10732|KFS-TEM-KRIM-PHONE-0505|1.0|KFS3554|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10733|KFS-TEM-KRIM-PHONE-0506|1.0|KFS2981|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10734|KFS-TEM-KRIM-PHONE-0507|1.0|KFS3736|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10735|KFS-TEM-KRIM-PHONE-0508|1.0|KFS3751|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10736|KFS-TEM-KRIM-PHONE-0509|1.0|KFS1056|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10737|KFS-TEM-KRIM-PHONE-0510|1.0|KFS3109|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10738|KFS-TEM-KRIM-PHONE-0511|1.0|KFS3479|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10739|KFS-TEM-KRIM-PHONE-0512|1.0|KFS2875|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10740|KFS-TEM-KRIM-PHONE-0513|1.0|KFS1441|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10741|KFS-TEM-KRIM-PHONE-0514|1.0|KFS2236|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10742|KFS-TEM-KRIM-PHONE-0515|1.0|KFS3845|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10743|KFS-TEM-KRIM-PHONE-0516|1.0|KFS2950|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10744|KFS-TEM-KRIM-PHONE-0517|1.0|KFS2775|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10745|KFS-TEM-KRIM-PHONE-0518|1.0|KFS3836|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10746|KFS-TEM-KRIM-PHONE-0519|1.0|KFS2694|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10747|KFS-TEM-KRIM-PHONE-0520|1.0|KFS3302|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10748|KFS-TEM-KRIM-PHONE-0521|1.0|KFS1124|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10749|KFS-TEM-KRIM-PHONE-0522|1.0|KFS1065|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10750|KFS-TEM-KRIM-PHONE-0523|1.0|KFS3738|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10751|KFS-TEM-KRIM-PHONE-0524|1.0|KFS2593|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10752|KFS-TEM-KRIM-PHONE-0525|1.0|KFS2754|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10753|KFS-TEM-KRIM-PHONE-0526|1.0|KFS3322|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10754|KFS-TEM-KRIM-PHONE-0527|1.0|KFS3705|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10755|KFS-TEM-KRIM-PHONE-0528|1.0|KFS4012|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10756|KFS-TEM-KRIM-PHONE-0529|1.0|KFS3353|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10757|KFS-TEM-KRIM-PHONE-0530|1.0|KFS2827|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10758|KFS-TEM-KRIM-PHONE-0531|1.0|KFS3119|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10759|KFS-TEM-KRIM-PHONE-0532|1.0|KFS4005|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10760|KFS-TEM-KRIM-PHONE-0533|1.0|KFS2758|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10761|KFS-TEM-KRIM-PHONE-0534|1.0|KFS2859|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10762|KFS-TEM-KRIM-PHONE-0535|1.0|KFS2766|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10763|KFS-TEM-KRIM-PHONE-0536|1.0|KFS3068|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10764|KFS-TEM-KRIM-PHONE-0537|1.0|KFS2892|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10765|KFS-TEM-KRIM-PHONE-0538|1.0|KFS3626|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10766|KFS-TEM-KRIM-PHONE-0539|1.0|KFS3496|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10767|KFS-TEM-KRIM-PHONE-0540|1.0|KFS3565|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10768|KFS-TEM-KRIM-PHONE-0541|1.0|KFS3974|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10769|KFS-TEM-KRIM-PHONE-0542|1.0|KFS1030|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10770|KFS-TEM-KRIM-PHONE-0543|1.0|KFS1656|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10771|KFS-TEM-KRIM-PHONE-0544|1.0|KFS3959|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10772|KFS-TEM-KRIM-PHONE-0545|1.0|KFS3810|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10773|KFS-TEM-KRIM-PHONE-0546|1.0|KFS2831|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10774|KFS-TEM-KRIM-PHONE-0547|1.0|KFS3628|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10775|KFS-TEM-KRIM-PHONE-0548|1.0|KFS3022|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10776|KFS-TEM-KRIM-PHONE-0549|1.0|KFS3085|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10777|KFS-TEM-KRIM-PHONE-0550|1.0|KFS3618|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10778|KFS-TEM-KRIM-PHONE-0551|1.0|KFS3110|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10779|KFS-TEM-KRIM-PHONE-0552|1.0|KFS2989|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10780|KFS-TEM-KRIM-PHONE-0553|1.0|KFS3063|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10781|KFS-TEM-KRIM-PHONE-0554|1.0|KFS3709|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10782|KFS-TEM-KRIM-PHONE-0555|1.0|KFS3807|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10783|KFS-TEM-KRIM-PHONE-0556|1.0|KFS3492|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10784|KFS-TEM-KRIM-PHONE-0557|1.0|KFS3087|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10785|KFS-TEM-KRIM-PHONE-0558|1.0|KFS2832|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10786|KFS-TEM-KRIM-PHONE-0559|1.0|KFS2746|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10787|KFS-TEM-KRIM-PHONE-0560|1.0|KFS3582|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10788|KFS-TEM-KRIM-PHONE-0561|1.0|KFS3529|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10789|KFS-TEM-KRIM-PHONE-0562|1.0|KFS3726|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10790|KFS-TEM-KRIM-PHONE-0563|1.0|KFS3284|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10791|KFS-TEM-KRIM-PHONE-0564|1.0|KFS2757|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10792|KFS-TEM-KRIM-PHONE-0565|1.0|KFS2977|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10793|KFS-TEM-KRIM-PHONE-0566|1.0|KFS3039|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10794|KFS-TEM-KRIM-PHONE-0567|1.0|KFS3028|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10795|KFS-TEM-KRIM-PHONE-0568|1.0|KFS3385|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10796|KFS-TEM-KRIM-PHONE-0569|1.0|KFS3107|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10797|KFS-TEM-KRIM-PHONE-0570|1.0|KFS3361|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10798|KFS-TEM-KRIM-PHONE-0571|1.0|KFS3250|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10799|KFS-TEM-KRIM-PHONE-0572|1.0|KFS2910|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10800|KFS-TEM-KRIM-PHONE-0573|1.0|KFS1062|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10801|KFS-TEM-KRIM-PHONE-0574|1.0|KFS3581|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10802|KFS-TEM-KRIM-PHONE-0575|1.0|KFS1028|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10803|KFS-TEM-KRIM-PHONE-0576|1.0|KFS3676|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10804|KFS-TEM-KRIM-PHONE-0577|1.0|KFS3765|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10805|KFS-TEM-KRIM-PHONE-0578|1.0|KFS3303|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10806|KFS-TEM-KRIM-PHONE-0579|1.0|KFS3888|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10807|KFS-TEM-KRIM-PHONE-0580|1.0|KFS3837|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10808|KFS-TEM-KRIM-PHONE-0581|1.0|KFS3175|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10809|KFS-TEM-KRIM-PHONE-0582|1.0|KFS3249|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10810|KFS-TEM-KRIM-PHONE-0583|1.0|KFS3057|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10811|KFS-TEM-KRIM-PHONE-0584|1.0|KFS1009|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10812|KFS-TEM-KRIM-PHONE-0585|1.0|KFS3658|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10813|KFS-TEM-KRIM-PHONE-0586|1.0|KFS3775|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10814|KFS-TEM-KRIM-PHONE-0587|1.0|KFS3756|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10815|KFS-TEM-KRIM-PHONE-0588|1.0|KFS3857|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10816|KFS-TEM-KRIM-PHONE-0589|1.0|KFS3995|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10817|KFS-TEM-KRIM-PHONE-0590|1.0|KFS3074|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10818|KFS-TEM-KRIM-PHONE-0591|1.0|KFS3767|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10819|KFS-TEM-KRIM-PHONE-0592|1.0|KFS3186|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10820|KFS-TEM-KRIM-PHONE-0593|1.0|KFS3657|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10821|KFS-TEM-KRIM-PHONE-0594|1.0|KFS3065|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10822|KFS-TEM-KRIM-PHONE-0595|1.0|KFS2988|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10823|KFS-TEM-KRIM-PHONE-0596|1.0|KFS2864|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10824|KFS-TEM-KRIM-PHONE-0597|1.0|KFS3757|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10825|KFS-TEM-KRIM-PHONE-0598|1.0|KFS2930|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10826|KFS-TEM-KRIM-PHONE-0599|1.0|KFS3787|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10827|KFS-TEM-KRIM-PHONE-0600|1.0|KFS1035|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10828|KFS-TEM-KRIM-PHONE-0601|1.0|KFS3910|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10829|KFS-TEM-KRIM-PHONE-0602|1.0|KFS3653|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10830|KFS-TEM-KRIM-PHONE-0603|1.0|KFS2958|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10831|KFS-TEM-KRIM-PHONE-0604|1.0|KFS3362|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10832|KFS-TEM-KRIM-PHONE-0605|1.0|KFS3023|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10833|KFS-TEM-KRIM-PHONE-0606|1.0|KFS1146|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10834|KFS-TEM-KRIM-PHONE-0607|1.0|KFS2744|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10835|KFS-TEM-KRIM-PHONE-0608|1.0|KFS2606|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10836|KFS-TEM-KRIM-PHONE-0609|1.0|KFS1423|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10837|KFS-TEM-KRIM-PHONE-0610|1.0|KFS3844|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10838|KFS-TEM-KRIM-PHONE-0611|1.0|KFS3590|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10839|KFS-TEM-KRIM-PHONE-0612|1.0|KFS3761|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10840|KFS-TEM-KRIM-PHONE-0613|1.0|KFS2959|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10841|KFS-TEM-KRIM-PHONE-0614|1.0|KFS4027|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10842|KFS-TEM-KRIM-PHONE-0615|1.0|KFS3051|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10843|KFS-TEM-KRIM-PHONE-0616|1.0|KFS3815|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10844|KFS-TEM-KRIM-PHONE-0617|1.0|KFS3331|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10845|KFS-TEM-KRIM-PHONE-0618|1.0|KFS3655|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10846|KFS-TEM-KRIM-PHONE-0619|1.0|KFS1361|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10847|KFS-TEM-KRIM-PHONE-0620|1.0|KFS3434|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10848|KFS-TEM-KRIM-PHONE-0621|1.0|KFS3540|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10849|KFS-TEM-KRIM-PHONE-0622|1.0|KFS3380|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10850|KFS-TEM-KRIM-PHONE-0623|1.0|KFS3567|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10851|KFS-TEM-KRIM-PHONE-0624|1.0|KFS3293|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10852|KFS-TEM-KRIM-PHONE-0625|1.0|KFS1039|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
