entity_email_id|obj_id|ver_nbr|entity_id|ent_typ_cd|email_typ_cd|email_addr|dflt_ind|actv_ind|last_updt_dt|
KFS1689|KFS-TEM-KRIM-EMAIL-0550|1.0|KFS3074|PERSON|WRK|avjankow@kuali.org|Y|Y|20121207233003|
KFS1690|KFS-TEM-KRIM-EMAIL-0551|1.0|KFS3767|PERSON|WRK|gfrick@kuali.org|Y|Y|20121207233003|
KFS1691|KFS-TEM-KRIM-EMAIL-0552|1.0|KFS3186|PERSON|WRK|fduvall@kuali.org|Y|Y|20121207233003|
KFS1692|KFS-TEM-KRIM-EMAIL-0553|1.0|KFS3657|PERSON|WRK|dvalmara@kuali.org|Y|Y|20121207233003|
KFS1693|KFS-TEM-KRIM-EMAIL-0554|1.0|KFS3065|PERSON|WRK|wmcmurry@kuali.org|Y|Y|20121207233003|
KFS1694|KFS-TEM-KRIM-EMAIL-0555|1.0|KFS2988|PERSON|WRK|ghuynh@kuali.org|Y|Y|20121207233003|
KFS1695|KFS-TEM-KRIM-EMAIL-0556|1.0|KFS2864|PERSON|WRK|dvloving@kuali.org|Y|Y|20121207233003|
KFS1696|KFS-TEM-KRIM-EMAIL-0557|1.0|KFS3757|PERSON|WRK|dlindstr@kuali.org|Y|Y|20121207233003|
KFS1697|KFS-TEM-KRIM-EMAIL-0558|1.0|KFS2930|PERSON|WRK|avnoyes@kuali.org|Y|Y|20121207233003|
KFS1698|KFS-TEM-KRIM-EMAIL-0559|1.0|KFS3787|PERSON|WRK|evbill@kuali.org|Y|Y|20121207233003|
KFS1699|KFS-TEM-KRIM-EMAIL-0560|1.0|KFS1035|PERSON|WRK|lvclinks@kuali.org|Y|Y|20121207233003|
KFS1700|KFS-TEM-KRIM-EMAIL-0561|1.0|KFS3910|PERSON|WRK|evforest@kuali.org|Y|Y|20121207233003|
KFS1701|KFS-TEM-KRIM-EMAIL-0562|1.0|KFS3653|PERSON|WRK|rhoyle@kuali.org|Y|Y|20121207233003|
KFS1702|KFS-TEM-KRIM-EMAIL-0563|1.0|KFS2958|PERSON|WRK|dcobb@kuali.org|Y|Y|20121207233003|
KFS1703|KFS-TEM-KRIM-EMAIL-0564|1.0|KFS3362|PERSON|WRK|dmatte@kuali.org|Y|Y|20121207233003|
KFS1704|KFS-TEM-KRIM-EMAIL-0565|1.0|KFS3023|PERSON|WRK|somara@kuali.org|Y|Y|20121207233003|
KFS1705|KFS-TEM-KRIM-EMAIL-0566|1.0|KFS1146|PERSON|WRK|cvsincla@kuali.org|Y|Y|20121207233003|
KFS1706|KFS-TEM-KRIM-EMAIL-0567|1.0|KFS2744|PERSON|WRK|gouge@kuali.org|Y|Y|20121207233003|
KFS1707|KFS-TEM-KRIM-EMAIL-0568|1.0|KFS2606|PERSON|WRK|maloy@kuali.org|Y|Y|20121207233003|
KFS1708|KFS-TEM-KRIM-EMAIL-0569|1.0|KFS1423|PERSON|WRK|svoxley@kuali.org|Y|Y|20121207233003|
KFS1709|KFS-TEM-KRIM-EMAIL-0570|1.0|KFS3844|PERSON|WRK|jwhitley@kuali.org|Y|Y|20121207233003|
KFS1710|KFS-TEM-KRIM-EMAIL-0571|1.0|KFS3590|PERSON|WRK|norourke@kuali.org|Y|Y|20121207233003|
KFS1711|KFS-TEM-KRIM-EMAIL-0572|1.0|KFS3761|PERSON|WRK|tvhass@kuali.org|Y|Y|20121207233003|
KFS1712|KFS-TEM-KRIM-EMAIL-0573|1.0|KFS2959|PERSON|WRK|nvillase@kuali.org|Y|Y|20121207233003|
KFS1713|KFS-TEM-KRIM-EMAIL-0574|1.0|KFS4027|PERSON|WRK|jwhagans@kuali.org|Y|Y|20121207233003|
KFS1714|KFS-TEM-KRIM-EMAIL-0575|1.0|KFS3051|PERSON|WRK|awhuck@kuali.org|Y|Y|20121207233003|
KFS1715|KFS-TEM-KRIM-EMAIL-0576|1.0|KFS3815|PERSON|WRK|bwsuzuki@kuali.org|Y|Y|20121207233003|
KFS1716|KFS-TEM-KRIM-EMAIL-0577|1.0|KFS3331|PERSON|WRK|tkinslow@kuali.org|Y|Y|20121207233003|
KFS1717|KFS-TEM-KRIM-EMAIL-0578|1.0|KFS3655|PERSON|WRK|lwring@kuali.org|Y|Y|20121207233003|
KFS1718|KFS-TEM-KRIM-EMAIL-0579|1.0|KFS1361|PERSON|WRK|albertso@kuali.org|Y|Y|20121207233003|
KFS1719|KFS-TEM-KRIM-EMAIL-0580|1.0|KFS3434|PERSON|WRK|lwshults@kuali.org|Y|Y|20121207233003|
KFS1720|KFS-TEM-KRIM-EMAIL-0581|1.0|KFS3540|PERSON|WRK|awbutler@kuali.org|Y|Y|20121207233003|
KFS1721|KFS-TEM-KRIM-EMAIL-0582|1.0|KFS3380|PERSON|WRK|dwcasare@kuali.org|Y|Y|20121207233003|
KFS1722|KFS-TEM-KRIM-EMAIL-0583|1.0|KFS3567|PERSON|WRK|rwbussar@kuali.org|Y|Y|20121207233003|
KFS1723|KFS-TEM-KRIM-EMAIL-0584|1.0|KFS3293|PERSON|WRK|lwhumes@kuali.org|Y|Y|20121207233003|
KFS1724|KFS-TEM-KRIM-EMAIL-0585|1.0|KFS1039|PERSON|WRK|wsoileau@kuali.org|Y|Y|20121207233003|
KFS1725|KFS-TEM-KRIM-EMAIL-0586|1.0|KFS3435|PERSON|WRK|segaithe@kuali.org|Y|Y|20121207233003|
KFS1726|KFS-TEM-KRIM-EMAIL-0587|1.0|KFS3441|PERSON|WRK|rwstowel@kuali.org|Y|Y|20121207233003|
KFS1727|KFS-TEM-KRIM-EMAIL-0588|1.0|KFS3577|PERSON|WRK|masulliv@kuali.org|Y|Y|20121207233003|
KFS1728|KFS-TEM-KRIM-EMAIL-0589|1.0|KFS3208|PERSON|WRK|wroe@kuali.org|Y|Y|20121207233003|
KFS1729|KFS-TEM-KRIM-EMAIL-0590|1.0|KFS3734|PERSON|WRK|cwhouseh@kuali.org|Y|Y|20121207233003|
KFS1730|KFS-TEM-KRIM-EMAIL-0591|1.0|KFS2765|PERSON|WRK|alston@kuali.org|Y|Y|20121207233003|
KFS1731|KFS-TEM-KRIM-EMAIL-0592|1.0|KFS3575|PERSON|WRK|ewhurst@kuali.org|Y|Y|20121207233003|
KFS1732|KFS-TEM-KRIM-EMAIL-0593|1.0|KFS1008|PERSON|WRK|hweubank@kuali.org|Y|Y|20121207233003|
KFS1733|KFS-TEM-KRIM-EMAIL-0594|1.0|KFS2053|PERSON|WRK|espino@kuali.org|Y|Y|20121207233003|
KFS1734|KFS-TEM-KRIM-EMAIL-0595|1.0|KFS4023|PERSON|WRK|dfogle@kuali.org|Y|Y|20121207233003|
KFS1735|KFS-TEM-KRIM-EMAIL-0596|1.0|KFS1053|PERSON|WRK|mwmartin@kuali.org|Y|Y|20121207233003|
KFS1736|KFS-TEM-KRIM-EMAIL-0597|1.0|KFS2890|PERSON|WRK|kstaten@kuali.org|Y|Y|20121207233003|
KFS1737|KFS-TEM-KRIM-EMAIL-0598|1.0|KFS1024|PERSON|WRK|eagle@kuali.org|Y|Y|20121207233003|
KFS1738|KFS-TEM-KRIM-EMAIL-0599|1.0|KFS3262|PERSON|WRK|skephart@kuali.org|Y|Y|20121207233003|
KFS1739|KFS-TEM-KRIM-EMAIL-0600|1.0|KFS3090|PERSON|WRK|rjaworsk@kuali.org|Y|Y|20121207233003|
KFS1740|KFS-TEM-KRIM-EMAIL-0601|1.0|KFS3354|PERSON|WRK|crudnick@kuali.org|Y|Y|20121207233003|
KFS1741|KFS-TEM-KRIM-EMAIL-0602|1.0|KFS3566|PERSON|WRK|mwarriag@kuali.org|Y|Y|20121207233003|
KFS1742|KFS-TEM-KRIM-EMAIL-0603|1.0|KFS3918|PERSON|WRK|awyun@kuali.org|Y|Y|20121207233003|
KFS1743|KFS-TEM-KRIM-EMAIL-0604|1.0|KFS1019|PERSON|WRK|sterner@kuali.org|Y|Y|20121207233003|
KFS1744|KFS-TEM-KRIM-EMAIL-0605|1.0|KFS4044|PERSON|WRK|steven@kuali.org|Y|Y|20121207233003|
KFS1745|KFS-TEM-KRIM-EMAIL-0606|1.0|KFS3092|PERSON|WRK|dgerhard@kuali.org|Y|Y|20121207233003|
KFS1746|KFS-TEM-KRIM-EMAIL-0607|1.0|KFS3895|PERSON|WRK|fcollier@kuali.org|Y|Y|20121207233003|
KFS1747|KFS-TEM-KRIM-EMAIL-0608|1.0|KFS2747|PERSON|WRK|lcantu@kuali.org|Y|Y|20121207233003|
KFS1748|KFS-TEM-KRIM-EMAIL-0609|1.0|KFS3855|PERSON|WRK|bxdenis@kuali.org|Y|Y|20121207233003|
KFS1749|KFS-TEM-KRIM-EMAIL-0610|1.0|KFS2602|PERSON|WRK|jxnapoli@kuali.org|Y|Y|20121207233003|
KFS1750|KFS-TEM-KRIM-EMAIL-0611|1.0|KFS3512|PERSON|WRK|axherman@kuali.org|Y|Y|20121207233003|
KFS1751|KFS-TEM-KRIM-EMAIL-0612|1.0|KFS3989|PERSON|WRK|sxdagost@kuali.org|Y|Y|20121207233003|
KFS1752|KFS-TEM-KRIM-EMAIL-0613|1.0|KFS3120|PERSON|WRK|fwillhit@kuali.org|Y|Y|20121207233003|
KFS1753|KFS-TEM-KRIM-EMAIL-0614|1.0|KFS3519|PERSON|WRK|mchou@kuali.org|Y|Y|20121207233003|
KFS1754|KFS-TEM-KRIM-EMAIL-0615|1.0|KFS3748|PERSON|WRK|dephilip@kuali.org|Y|Y|20121207233003|
KFS1755|KFS-TEM-KRIM-EMAIL-0616|1.0|KFS2933|PERSON|WRK|axdent@kuali.org|Y|Y|20121207233003|
KFS1756|KFS-TEM-KRIM-EMAIL-0617|1.0|KFS2802|PERSON|WRK|axwitter@kuali.org|Y|Y|20121207233003|
KFS1757|KFS-TEM-KRIM-EMAIL-0618|1.0|KFS3151|PERSON|WRK|bfarrell@kuali.org|Y|Y|20121207233003|
KFS1758|KFS-TEM-KRIM-EMAIL-0619|1.0|KFS1033|PERSON|WRK|dxdevane@kuali.org|Y|Y|20121207233003|
KFS1759|KFS-TEM-KRIM-EMAIL-0620|1.0|KFS1044|PERSON|WRK|shields@kuali.org|Y|Y|20121207233003|
KFS1760|KFS-TEM-KRIM-EMAIL-0621|1.0|KFS3370|PERSON|WRK|wjohnsto@kuali.org|Y|Y|20121207233003|
KFS1761|KFS-TEM-KRIM-EMAIL-0622|1.0|KFS1861|PERSON|WRK|creamer@kuali.org|Y|Y|20121207233003|
KFS1762|KFS-TEM-KRIM-EMAIL-0623|1.0|KFS4029|PERSON|WRK|mxnuss@kuali.org|Y|Y|20121207233003|
KFS1763|KFS-TEM-KRIM-EMAIL-0624|1.0|KFS3356|PERSON|WRK|sxgomez@kuali.org|Y|Y|20121207233003|
KFS1764|KFS-TEM-KRIM-EMAIL-0625|1.0|KFS3100|PERSON|WRK|hfore@kuali.org|Y|Y|20121207233003|
KFS1765|KFS-TEM-KRIM-EMAIL-0626|1.0|KFS2631|PERSON|WRK|cxcarnes@kuali.org|Y|Y|20121207233003|
KFS1766|KFS-TEM-KRIM-EMAIL-0627|1.0|KFS3339|PERSON|WRK|rleduc@kuali.org|Y|Y|20121207233003|
KFS1767|KFS-TEM-KRIM-EMAIL-0628|1.0|KFS3696|PERSON|WRK|rharrels@kuali.org|Y|Y|20121207233003|
KFS1768|KFS-TEM-KRIM-EMAIL-0629|1.0|KFS3485|PERSON|WRK|txwilmot@kuali.org|Y|Y|20121207233003|
KFS1769|KFS-TEM-KRIM-EMAIL-0630|1.0|KFS3702|PERSON|WRK|mgamache@kuali.org|Y|Y|20121207233003|
KFS1770|KFS-TEM-KRIM-EMAIL-0631|1.0|KFS2792|PERSON|WRK|dwood@kuali.org|Y|Y|20121207233003|
KFS1771|KFS-TEM-KRIM-EMAIL-0632|1.0|KFS3697|PERSON|WRK|ixdugan@kuali.org|Y|Y|20121207233003|
KFS1772|KFS-TEM-KRIM-EMAIL-0633|1.0|KFS3822|PERSON|WRK|rxhaskin@kuali.org|Y|Y|20121207233003|
KFS1773|KFS-TEM-KRIM-EMAIL-0634|1.0|KFS3968|PERSON|WRK|axfugate@kuali.org|Y|Y|20121207233003|
KFS1774|KFS-TEM-KRIM-EMAIL-0635|1.0|KFS3053|PERSON|WRK|amayhew@kuali.org|Y|Y|20121207233003|
KFS1775|KFS-TEM-KRIM-EMAIL-0636|1.0|KFS2921|PERSON|WRK|lmellon@kuali.org|Y|Y|20121207233003|
KFS1776|KFS-TEM-KRIM-EMAIL-0637|1.0|KFS1066|PERSON|WRK|lxbiller@kuali.org|Y|Y|20121207233003|
KFS1777|KFS-TEM-KRIM-EMAIL-0638|1.0|KFS4001|PERSON|WRK|exdana@kuali.org|Y|Y|20121207233003|
KFS1778|KFS-TEM-KRIM-EMAIL-0639|1.0|KFS2788|PERSON|WRK|savino@kuali.org|Y|Y|20121207233003|
KFS1779|KFS-TEM-KRIM-EMAIL-0640|1.0|KFS1089|PERSON|WRK|valdivia@kuali.org|Y|Y|20121207233003|
KFS1780|KFS-TEM-KRIM-EMAIL-0641|1.0|KFS3070|PERSON|WRK|jlandero@kuali.org|Y|Y|20121207233003|
KFS1781|KFS-TEM-KRIM-EMAIL-0642|1.0|KFS3602|PERSON|WRK|bxlindst@kuali.org|Y|Y|20121207233003|
KFS1782|KFS-TEM-KRIM-EMAIL-0643|1.0|KFS4018|PERSON|WRK|kytyree@kuali.org|Y|Y|20121207233003|
KFS1783|KFS-TEM-KRIM-EMAIL-0644|1.0|KFS3206|PERSON|WRK|dytruebl@kuali.org|Y|Y|20121207233003|
KFS1784|KFS-TEM-KRIM-EMAIL-0645|1.0|KFS3471|PERSON|WRK|tmcmilla@kuali.org|Y|Y|20121207233003|
KFS1785|KFS-TEM-KRIM-EMAIL-0646|1.0|KFS3079|PERSON|WRK|lmeraz@kuali.org|Y|Y|20121207233003|
KFS1786|KFS-TEM-KRIM-EMAIL-0647|1.0|KFS1004|PERSON|WRK|majors@kuali.org|Y|Y|20121207233003|
KFS1787|KFS-TEM-KRIM-EMAIL-0648|1.0|KFS3876|PERSON|WRK|aysolori@kuali.org|Y|Y|20121207233003|
KFS1788|KFS-TEM-KRIM-EMAIL-0649|1.0|KFS3971|PERSON|WRK|ayharget@kuali.org|Y|Y|20121207233003|
KFS1789|KFS-TEM-KRIM-EMAIL-0650|1.0|KFS1100|PERSON|WRK|carvajal@kuali.org|Y|Y|20121207233003|
KFS1790|KFS-TEM-KRIM-EMAIL-0651|1.0|KFS2899|PERSON|WRK|stanfill@kuali.org|Y|Y|20121207233003|
KFS1791|KFS-TEM-KRIM-EMAIL-0652|1.0|KFS3229|PERSON|WRK|charlan@kuali.org|Y|Y|20121207233003|
KFS1792|KFS-TEM-KRIM-EMAIL-0653|1.0|KFS3659|PERSON|WRK|mfong@kuali.org|Y|Y|20121207233003|
KFS1793|KFS-TEM-KRIM-EMAIL-0654|1.0|KFS3058|PERSON|WRK|gyelias@kuali.org|Y|Y|20121207233003|
KFS1794|KFS-TEM-KRIM-EMAIL-0655|1.0|KFS3725|PERSON|WRK|eyalva@kuali.org|Y|Y|20121207233003|
KFS1795|KFS-TEM-KRIM-EMAIL-0656|1.0|KFS2811|PERSON|WRK|pyblades@kuali.org|Y|Y|20121207233003|
KFS1796|KFS-TEM-KRIM-EMAIL-0657|1.0|KFS4022|PERSON|WRK|eystaats@kuali.org|Y|Y|20121207233003|
KFS1797|KFS-TEM-KRIM-EMAIL-0658|1.0|KFS3142|PERSON|WRK|myconwel@kuali.org|Y|Y|20121207233003|
KFS1798|KFS-TEM-KRIM-EMAIL-0659|1.0|KFS3395|PERSON|WRK|dmarquis@kuali.org|Y|Y|20121207233003|
KFS1799|KFS-TEM-KRIM-EMAIL-0660|1.0|KFS3580|PERSON|WRK|rparada@kuali.org|Y|Y|20121207233003|
KFS1800|KFS-TEM-KRIM-EMAIL-0661|1.0|KFS1085|PERSON|WRK|jamison@kuali.org|Y|Y|20121207233003|
KFS1801|KFS-TEM-KRIM-EMAIL-0662|1.0|KFS3665|PERSON|WRK|nymontel@kuali.org|Y|Y|20121207233003|
KFS1802|KFS-TEM-KRIM-EMAIL-0663|1.0|KFS2858|PERSON|WRK|qpence@kuali.org|Y|Y|20121207233003|
KFS1803|KFS-TEM-KRIM-EMAIL-0664|1.0|KFS3116|PERSON|WRK|sregiste@kuali.org|Y|Y|20121207233003|
KFS1804|KFS-TEM-KRIM-EMAIL-0665|1.0|KFS3295|PERSON|WRK|myleary@kuali.org|Y|Y|20121207233003|
KFS1805|KFS-TEM-KRIM-EMAIL-0666|1.0|KFS3386|PERSON|WRK|tyashbau@kuali.org|Y|Y|20121207233003|
KFS1806|KFS-TEM-KRIM-EMAIL-0667|1.0|KFS2771|PERSON|WRK|haynie@kuali.org|Y|Y|20121207233003|
KFS1807|KFS-TEM-KRIM-EMAIL-0668|1.0|KFS3791|PERSON|WRK|tymelnic@kuali.org|Y|Y|20121207233003|
KFS1808|KFS-TEM-KRIM-EMAIL-0669|1.0|KFS1069|PERSON|WRK|flesher@kuali.org|Y|Y|20121207233003|
KFS1809|KFS-TEM-KRIM-EMAIL-0670|1.0|KFS3706|PERSON|WRK|mbelton@kuali.org|Y|Y|20121207233003|
KFS1810|KFS-TEM-KRIM-EMAIL-0671|1.0|KFS4007|PERSON|WRK|wyalfred@kuali.org|Y|Y|20121207233003|
KFS1811|KFS-TEM-KRIM-EMAIL-0672|1.0|KFS2871|PERSON|WRK|mayotte@kuali.org|Y|Y|20121207233003|
KFS1812|KFS-TEM-KRIM-EMAIL-0673|1.0|KFS1117|PERSON|WRK|moffitt@kuali.org|Y|Y|20121207233003|
KFS1813|KFS-TEM-KRIM-EMAIL-0674|1.0|KFS3607|PERSON|WRK|lzperdom@kuali.org|Y|Y|20121207233003|
KFS1814|KFS-TEM-KRIM-EMAIL-0675|1.0|KFS2847|PERSON|WRK|egorton@kuali.org|Y|Y|20121207233003|
KFS1815|KFS-TEM-KRIM-EMAIL-0676|1.0|KFS3086|PERSON|WRK|pzbentle@kuali.org|Y|Y|20121207233003|
KFS1816|KFS-TEM-KRIM-EMAIL-0677|1.0|KFS3089|PERSON|WRK|lznewson@kuali.org|Y|Y|20121207233003|
KFS1817|KFS-TEM-KRIM-EMAIL-0678|1.0|KFS2646|PERSON|WRK|myers@kuali.org|Y|Y|20121207233003|
KFS1818|KFS-TEM-KRIM-EMAIL-0679|1.0|KFS3097|PERSON|WRK|tlander@kuali.org|Y|Y|20121207233003|
KFS1819|KFS-TEM-KRIM-EMAIL-0680|1.0|KFS3209|PERSON|WRK|wtolenti@kuali.org|Y|Y|20121207233003|
KFS1820|KFS-TEM-KRIM-EMAIL-0681|1.0|KFS3482|PERSON|WRK|lzham@kuali.org|Y|Y|20121207233003|
KFS1821|KFS-TEM-KRIM-EMAIL-0682|1.0|KFS3994|PERSON|WRK|qthao@kuali.org|Y|Y|20121207233003|
KFS1822|KFS-TEM-KRIM-EMAIL-0683|1.0|KFS2971|PERSON|WRK|bhollifi@kuali.org|Y|Y|20121207233003|
KFS1823|KFS-TEM-KRIM-EMAIL-0684|1.0|KFS2860|PERSON|WRK|wjwitte@kuali.org|Y|Y|20121207233003|
KFS1824|KFS-TEM-KRIM-EMAIL-0685|1.0|KFS3178|PERSON|WRK|gducharm@kuali.org|Y|Y|20121207233003|
KFS1825|KFS-TEM-KRIM-EMAIL-0686|1.0|KFS2886|PERSON|WRK|sshaughn@kuali.org|Y|Y|20121207233003|
KFS1826|KFS-TEM-KRIM-EMAIL-0687|1.0|KFS2843|PERSON|WRK|vlaroche@kuali.org|Y|Y|20121207233003|
KFS1827|KFS-TEM-KRIM-EMAIL-0688|1.0|KFS2980|PERSON|WRK|hberger@kuali.org|Y|Y|20121207233003|
KFS1828|KFS-TEM-KRIM-EMAIL-0689|1.0|KFS3419|PERSON|WRK|gposton@kuali.org|Y|Y|20121207233003|
KFS1829|KFS-TEM-KRIM-EMAIL-0690|1.0|KFS1545|PERSON|WRK|ggaray@kuali.org|Y|Y|20121207233003|
KFS1830|KFS-TEM-KRIM-EMAIL-0691|1.0|KFS3502|PERSON|WRK|rjkobaya@kuali.org|Y|Y|20121207233003|
KFS1831|KFS-TEM-KRIM-EMAIL-0692|1.0|KFS3721|PERSON|WRK|tjnunn@kuali.org|Y|Y|20121207233003|
KFS1832|KFS-TEM-KRIM-EMAIL-0693|1.0|KFS3847|PERSON|WRK|tjkeenan@kuali.org|Y|Y|20121207233003|
KFS1833|KFS-TEM-KRIM-EMAIL-0694|1.0|KFS3257|PERSON|WRK|rbrannen@kuali.org|Y|Y|20121207233003|
KFS1834|KFS-TEM-KRIM-EMAIL-0695|1.0|KFS3103|PERSON|WRK|jtrueblo@kuali.org|Y|Y|20121207233003|
KFS1835|KFS-TEM-KRIM-EMAIL-0696|1.0|KFS3812|PERSON|WRK|striccia@kuali.org|Y|Y|20121207233003|
KFS1836|KFS-TEM-KRIM-EMAIL-0697|1.0|KFS3619|PERSON|WRK|bmcalpin@kuali.org|Y|Y|20121207233003|
KFS1837|KFS-TEM-KRIM-EMAIL-0698|1.0|KFS3937|PERSON|WRK|jkcurtis@kuali.org|Y|Y|20121207233003|
KFS1838|KFS-TEM-KRIM-EMAIL-0699|1.0|KFS3690|PERSON|WRK|rkrhone@kuali.org|Y|Y|20121207233003|
KFS1839|KFS-TEM-KRIM-EMAIL-0700|1.0|KFS3011|PERSON|WRK|cgillam@kuali.org|Y|Y|20121207233003|
KFS1840|KFS-TEM-KRIM-EMAIL-0701|1.0|KFS3098|PERSON|WRK|akfix@kuali.org|Y|Y|20121207233003|
KFS1841|KFS-TEM-KRIM-EMAIL-0702|1.0|KFS2782|PERSON|WRK|rerumsey@kuali.org|Y|Y|20121207233003|
KFS1842|KFS-TEM-KRIM-EMAIL-0703|1.0|KFS3136|PERSON|WRK|skgant@kuali.org|Y|Y|20121207233003|
KFS1843|KFS-TEM-KRIM-EMAIL-0704|1.0|KFS2774|PERSON|WRK|appleton@kuali.org|Y|Y|20121207233003|
KFS1844|KFS-TEM-KRIM-EMAIL-0705|1.0|KFS3980|PERSON|WRK|mkbooker@kuali.org|Y|Y|20121207233003|
KFS1845|KFS-TEM-KRIM-EMAIL-0706|1.0|KFS3093|PERSON|WRK|mkcuster@kuali.org|Y|Y|20121207233003|
KFS1846|KFS-TEM-KRIM-EMAIL-0707|1.0|KFS3297|PERSON|WRK|sreams@kuali.org|Y|Y|20121207233003|
KFS1847|KFS-TEM-KRIM-EMAIL-0708|1.0|KFS2595|PERSON|WRK|mrawlins@kuali.org|Y|Y|20121207233003|
KFS1848|KFS-TEM-KRIM-EMAIL-0709|1.0|KFS2796|PERSON|WRK|rose@kuali.org|Y|Y|20121207233003|
KFS1849|KFS-TEM-KRIM-EMAIL-0710|1.0|KFS4025|PERSON|WRK|apfister@kuali.org|Y|Y|20121207233003|
KFS1850|KFS-TEM-KRIM-EMAIL-0711|1.0|KFS3707|PERSON|WRK|ekhallid@kuali.org|Y|Y|20121207233003|
KFS1851|KFS-TEM-KRIM-EMAIL-0712|1.0|KFS3948|PERSON|WRK|akpisano@kuali.org|Y|Y|20121207233003|
KFS1852|KFS-TEM-KRIM-EMAIL-0713|1.0|KFS3694|PERSON|WRK|nsingh@kuali.org|Y|Y|20121207233003|
KFS1853|KFS-TEM-KRIM-EMAIL-0714|1.0|KFS3819|PERSON|WRK|ekarella@kuali.org|Y|Y|20121207233003|
KFS1854|KFS-TEM-KRIM-EMAIL-0715|1.0|KFS2018|PERSON|WRK|kkherefo@kuali.org|Y|Y|20121207233003|
KFS1855|KFS-TEM-KRIM-EMAIL-0716|1.0|KFS1079|PERSON|WRK|rodrigue@kuali.org|Y|Y|20121207233003|
KFS1856|KFS-TEM-KRIM-EMAIL-0717|1.0|KFS3925|PERSON|WRK|nsoper@kuali.org|Y|Y|20121207233003|
KFS1857|KFS-TEM-KRIM-EMAIL-0718|1.0|KFS3747|PERSON|WRK|rverdin@kuali.org|Y|Y|20121207233003|
KFS1858|KFS-TEM-KRIM-EMAIL-0719|1.0|KFS3081|PERSON|WRK|rruffner@kuali.org|Y|Y|20121207233003|
KFS1859|KFS-TEM-KRIM-EMAIL-0720|1.0|KFS3524|PERSON|WRK|mbernard@kuali.org|Y|Y|20121207233003|
KFS1860|KFS-TEM-KRIM-EMAIL-0721|1.0|KFS2822|PERSON|WRK|lkmulkey@kuali.org|Y|Y|20121207233003|
KFS1861|KFS-TEM-KRIM-EMAIL-0722|1.0|KFS3165|PERSON|WRK|jloeffle@kuali.org|Y|Y|20121207233003|
KFS1862|KFS-TEM-KRIM-EMAIL-0723|1.0|KFS3288|PERSON|WRK|lkshifle@kuali.org|Y|Y|20121207233003|
KFS1863|KFS-TEM-KRIM-EMAIL-0724|1.0|KFS3656|PERSON|WRK|lmcclure@kuali.org|Y|Y|20121207233003|
KFS1864|KFS-TEM-KRIM-EMAIL-0725|1.0|KFS3138|PERSON|WRK|wklykins@kuali.org|Y|Y|20121207233003|
KFS1865|KFS-TEM-KRIM-EMAIL-0726|1.0|KFS3922|PERSON|WRK|rklombar@kuali.org|Y|Y|20121207233003|
KFS1866|KFS-TEM-KRIM-EMAIL-0727|1.0|KFS3034|PERSON|WRK|mcallaha@kuali.org|Y|Y|20121207233003|
KFS1867|KFS-TEM-KRIM-EMAIL-0728|1.0|KFS3924|PERSON|WRK|jlemerso@kuali.org|Y|Y|20121207233003|
KFS1868|KFS-TEM-KRIM-EMAIL-0729|1.0|KFS3466|PERSON|WRK|mllargen@kuali.org|Y|Y|20121207233003|
KFS1869|KFS-TEM-KRIM-EMAIL-0730|1.0|KFS3083|PERSON|WRK|smorell@kuali.org|Y|Y|20121207233003|
KFS1870|KFS-TEM-KRIM-EMAIL-0731|1.0|KFS2770|PERSON|WRK|mckamey@kuali.org|Y|Y|20121207233003|
KFS1871|KFS-TEM-KRIM-EMAIL-0732|1.0|KFS3998|PERSON|WRK|ngerald@kuali.org|Y|Y|20121207233003|
KFS1872|KFS-TEM-KRIM-EMAIL-0733|1.0|KFS3797|PERSON|WRK|dmanley@kuali.org|Y|Y|20121207233003|
KFS1873|KFS-TEM-KRIM-EMAIL-0734|1.0|KFS3277|PERSON|WRK|llblake@kuali.org|Y|Y|20121207233003|
KFS1874|KFS-TEM-KRIM-EMAIL-0735|1.0|KFS3056|PERSON|WRK|rkeyser@kuali.org|Y|Y|20121207233003|
KFS1875|KFS-TEM-KRIM-EMAIL-0736|1.0|KFS3961|PERSON|WRK|damanzan@kuali.org|Y|Y|20121207233003|
KFS1876|KFS-TEM-KRIM-EMAIL-0737|1.0|KFS3431|PERSON|WRK|klshenk@kuali.org|Y|Y|20121207233003|
KFS1877|KFS-TEM-KRIM-EMAIL-0738|1.0|KFS3150|PERSON|WRK|lboone@kuali.org|Y|Y|20121207233003|
KFS1878|KFS-TEM-KRIM-EMAIL-0739|1.0|KFS3235|PERSON|WRK|rlbaldwi@kuali.org|Y|Y|20121207233003|
KFS1879|KFS-TEM-KRIM-EMAIL-0740|1.0|KFS2878|PERSON|WRK|mbrochu@kuali.org|Y|Y|20121207233003|
KFS1880|KFS-TEM-KRIM-EMAIL-0741|1.0|KFS3332|PERSON|WRK|moloughl@kuali.org|Y|Y|20121207233003|
KFS1881|KFS-TEM-KRIM-EMAIL-0742|1.0|KFS4036|PERSON|WRK|abney@kuali.org|Y|Y|20121207233003|
KFS1882|KFS-TEM-KRIM-EMAIL-0743|1.0|KFS3182|PERSON|WRK|mforster@kuali.org|Y|Y|20121207233003|
KFS1883|KFS-TEM-KRIM-EMAIL-0744|1.0|KFS2795|PERSON|WRK|tbyron@kuali.org|Y|Y|20121207233003|
