entity_ext_id_id|obj_id|ver_nbr|entity_id|ext_id_typ_cd|ext_id|last_updt_dt|
KFS4946|KFS4946|1.0|KFS3247|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4947|KFS4947|1.0|KFS3248|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4948|KFS4948|1.0|KFS3249|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4949|KFS4949|1.0|KFS3250|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4950|KFS4950|1.0|KFS3251|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4951|KFS4951|1.0|KFS3252|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4952|KFS4952|1.0|KFS3253|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4953|KFS4953|1.0|KFS3254|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4954|KFS4954|1.0|KFS3255|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4955|KFS4955|1.0|KFS3256|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4956|KFS4956|1.0|KFS3257|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4957|KFS4957|1.0|KFS3258|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4958|KFS4958|1.0|KFS3259|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4959|KFS4959|1.0|KFS3260|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4960|KFS4960|1.0|KFS3261|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4961|KFS4961|1.0|KFS3262|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4962|KFS4962|1.0|KFS3263|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4963|KFS4963|1.0|KFS3264|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4964|KFS4964|1.0|KFS3265|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4965|KFS4965|1.0|KFS3266|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4966|KFS4966|1.0|KFS3267|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4967|KFS4967|1.0|KFS3268|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4968|KFS4968|1.0|KFS3269|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4969|KFS4969|1.0|KFS3270|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4970|KFS4970|1.0|KFS3272|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4971|KFS4971|1.0|KFS3273|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4972|KFS4972|1.0|KFS3274|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4973|KFS4973|1.0|KFS3275|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4974|KFS4974|1.0|KFS3276|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4975|KFS4975|1.0|KFS3277|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4976|KFS4976|1.0|KFS3278|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4977|KFS4977|1.0|KFS3279|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4978|KFS4978|1.0|KFS3280|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4979|KFS4979|1.0|KFS3281|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4980|KFS4980|1.0|KFS3282|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4981|KFS4981|1.0|KFS3283|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4982|KFS4982|1.0|KFS3284|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4983|KFS4983|1.0|KFS3285|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4984|KFS4984|1.0|KFS3286|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4985|KFS4985|1.0|KFS3287|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4986|KFS4986|1.0|KFS3288|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4987|KFS4987|1.0|KFS3289|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4988|KFS4988|1.0|KFS3290|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4989|KFS4989|1.0|KFS3291|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4990|KFS4990|1.0|KFS3292|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4991|KFS4991|1.0|KFS3293|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4992|KFS4992|1.0|KFS3294|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4993|KFS4993|1.0|KFS3295|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4994|KFS4994|1.0|KFS3296|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4995|KFS4995|1.0|KFS3297|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4996|KFS4996|1.0|KFS3298|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4997|KFS4997|1.0|KFS3299|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4998|KFS4998|1.0|KFS3300|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS4999|KFS4999|1.0|KFS3301|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5000|KFS5000|1.0|KFS3302|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5001|KFS5001|1.0|KFS3303|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5002|KFS5002|1.0|KFS3304|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5003|KFS5003|1.0|KFS3305|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5004|KFS5004|1.0|KFS3306|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5005|KFS5005|1.0|KFS3307|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5006|KFS5006|1.0|KFS3308|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5007|KFS5007|1.0|KFS3309|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5008|KFS5008|1.0|KFS3310|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5009|KFS5009|1.0|KFS3311|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5010|KFS5010|1.0|KFS3312|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5011|KFS5011|1.0|KFS3313|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5012|KFS5012|1.0|KFS3314|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5013|KFS5013|1.0|KFS3315|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5014|KFS5014|1.0|KFS3316|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5015|KFS5015|1.0|KFS3317|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5016|KFS5016|1.0|KFS3318|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5017|KFS5017|1.0|KFS3319|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5018|KFS5018|1.0|KFS3320|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5019|KFS5019|1.0|KFS3321|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5020|KFS5020|1.0|KFS3322|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5021|KFS5021|1.0|KFS3323|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5022|KFS5022|1.0|KFS3324|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5023|KFS5023|1.0|KFS3325|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5024|KFS5024|1.0|KFS3326|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5025|KFS5025|1.0|KFS3327|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5026|KFS5026|1.0|KFS3328|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5027|KFS5027|1.0|KFS3329|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5028|KFS5028|1.0|KFS3330|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5029|KFS5029|1.0|KFS3331|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5030|KFS5030|1.0|KFS3332|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5031|KFS5031|1.0|KFS3333|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5032|KFS5032|1.0|KFS3334|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5033|KFS5033|1.0|KFS3335|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5034|KFS5034|1.0|KFS3336|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5035|KFS5035|1.0|KFS3337|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5036|KFS5036|1.0|KFS3338|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5037|KFS5037|1.0|KFS3339|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5038|KFS5038|1.0|KFS3340|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5039|KFS5039|1.0|KFS3341|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5040|KFS5040|1.0|KFS3342|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5041|KFS5041|1.0|KFS3343|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5042|KFS5042|1.0|KFS3344|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5043|KFS5043|1.0|KFS3345|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5044|KFS5044|1.0|KFS3346|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5045|KFS5045|1.0|KFS3347|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5046|KFS5046|1.0|KFS3348|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5047|KFS5047|1.0|KFS3349|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5048|KFS5048|1.0|KFS3350|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5049|KFS5049|1.0|KFS3351|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5050|KFS5050|1.0|KFS3352|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5051|KFS5051|1.0|KFS3353|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5052|KFS5052|1.0|KFS3354|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5053|KFS5053|1.0|KFS3355|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5054|KFS5054|1.0|KFS3356|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233015|
KFS5055|KFS5055|1.0|KFS3357|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5056|KFS5056|1.0|KFS3358|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5057|KFS5057|1.0|KFS3359|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5058|KFS5058|1.0|KFS3360|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5059|KFS5059|1.0|KFS3361|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5060|KFS5060|1.0|KFS3362|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5061|KFS5061|1.0|KFS3363|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5062|KFS5062|1.0|KFS3364|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5063|KFS5063|1.0|KFS3365|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5064|KFS5064|1.0|KFS3366|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5065|KFS5065|1.0|KFS3367|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5066|KFS5066|1.0|KFS3368|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5067|KFS5067|1.0|KFS3369|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5068|KFS5068|1.0|KFS3370|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5069|KFS5069|1.0|KFS3371|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5070|KFS5070|1.0|KFS3372|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5071|KFS5071|1.0|KFS3373|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5072|KFS5072|1.0|KFS3374|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5073|KFS5073|1.0|KFS3375|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5074|KFS5074|1.0|KFS3376|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5075|KFS5075|1.0|KFS3377|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5076|KFS5076|1.0|KFS3378|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5077|KFS5077|1.0|KFS3379|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5078|KFS5078|1.0|KFS3380|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5079|KFS5079|1.0|KFS3381|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5080|KFS5080|1.0|KFS3382|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5081|KFS5081|1.0|KFS3383|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5082|KFS5082|1.0|KFS3384|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5083|KFS5083|1.0|KFS3385|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5084|KFS5084|1.0|KFS3386|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5085|KFS5085|1.0|KFS3387|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5086|KFS5086|1.0|KFS3388|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5087|KFS5087|1.0|KFS3389|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5088|KFS5088|1.0|KFS3390|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5089|KFS5089|1.0|KFS3391|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5090|KFS5090|1.0|KFS3392|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5091|KFS5091|1.0|KFS3393|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5092|KFS5092|1.0|KFS3394|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5093|KFS5093|1.0|KFS3395|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5094|KFS5094|1.0|KFS3396|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5095|KFS5095|1.0|KFS3397|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5096|KFS5096|1.0|KFS3398|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5097|KFS5097|1.0|KFS3399|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5098|KFS5098|1.0|KFS3400|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5099|KFS5099|1.0|KFS3401|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5100|KFS5100|1.0|KFS3402|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5101|KFS5101|1.0|KFS3403|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5102|KFS5102|1.0|KFS3404|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5103|KFS5103|1.0|KFS3405|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5104|KFS5104|1.0|KFS3406|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5105|KFS5105|1.0|KFS3407|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5106|KFS5106|1.0|KFS3408|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5107|KFS5107|1.0|KFS3409|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5108|KFS5108|1.0|KFS3410|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5109|KFS5109|1.0|KFS3411|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5110|KFS5110|1.0|KFS3412|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5111|KFS5111|1.0|KFS3413|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5112|KFS5112|1.0|KFS3414|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5113|KFS5113|1.0|KFS3415|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5114|KFS5114|1.0|KFS3416|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5115|KFS5115|1.0|KFS3417|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5116|KFS5116|1.0|KFS3418|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5117|KFS5117|1.0|KFS3419|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5118|KFS5118|1.0|KFS3420|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5119|KFS5119|1.0|KFS3421|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5120|KFS5120|1.0|KFS3422|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5121|KFS5121|1.0|KFS3423|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5122|KFS5122|1.0|KFS3424|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5123|KFS5123|1.0|KFS3425|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5124|KFS5124|1.0|KFS3426|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5125|KFS5125|1.0|KFS3427|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5126|KFS5126|1.0|KFS3428|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5127|KFS5127|1.0|KFS3429|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5128|KFS5128|1.0|KFS3430|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5129|KFS5129|1.0|KFS3431|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5130|KFS5130|1.0|KFS3432|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5131|KFS5131|1.0|KFS3433|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5132|KFS5132|1.0|KFS3434|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5133|KFS5133|1.0|KFS3435|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5134|KFS5134|1.0|KFS3436|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5135|KFS5135|1.0|KFS3437|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5136|KFS5136|1.0|KFS3438|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5137|KFS5137|1.0|KFS3439|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5138|KFS5138|1.0|KFS3440|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5139|KFS5139|1.0|KFS3441|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5140|KFS5140|1.0|KFS3442|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5141|KFS5141|1.0|KFS3443|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5142|KFS5142|1.0|KFS3444|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5143|KFS5143|1.0|KFS3445|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5144|KFS5144|1.0|KFS3446|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5145|KFS5145|1.0|KFS3447|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5146|KFS5146|1.0|KFS3448|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5147|KFS5147|1.0|KFS3449|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5148|KFS5148|1.0|KFS3450|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5149|KFS5149|1.0|KFS3451|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5150|KFS5150|1.0|KFS3452|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5151|KFS5151|1.0|KFS3453|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5152|KFS5152|1.0|KFS3454|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5153|KFS5153|1.0|KFS3455|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5154|KFS5154|1.0|KFS3456|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5155|KFS5155|1.0|KFS3457|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5156|KFS5156|1.0|KFS3458|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5157|KFS5157|1.0|KFS3459|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5158|KFS5158|1.0|KFS3460|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5159|KFS5159|1.0|KFS3461|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5160|KFS5160|1.0|KFS3462|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5161|KFS5161|1.0|KFS3463|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5162|KFS5162|1.0|KFS3464|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5163|KFS5163|1.0|KFS3465|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5164|KFS5164|1.0|KFS3466|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5165|KFS5165|1.0|KFS3467|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5166|KFS5166|1.0|KFS3468|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5167|KFS5167|1.0|KFS3469|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5168|KFS5168|1.0|KFS3470|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5169|KFS5169|1.0|KFS3471|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5170|KFS5170|1.0|KFS3472|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5171|KFS5171|1.0|KFS3473|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5172|KFS5172|1.0|KFS3474|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5173|KFS5173|1.0|KFS3475|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5174|KFS5174|1.0|KFS3476|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5175|KFS5175|1.0|KFS3477|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5176|KFS5176|1.0|KFS3478|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5177|KFS5177|1.0|KFS3479|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5178|KFS5178|1.0|KFS3480|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5179|KFS5179|1.0|KFS3481|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5180|KFS5180|1.0|KFS3482|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5181|KFS5181|1.0|KFS3483|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5182|KFS5182|1.0|KFS3484|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5183|KFS5183|1.0|KFS3485|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5184|KFS5184|1.0|KFS3486|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5185|KFS5185|1.0|KFS3487|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5186|KFS5186|1.0|KFS3488|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5187|KFS5187|1.0|KFS3489|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5188|KFS5188|1.0|KFS3490|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5189|KFS5189|1.0|KFS3491|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5190|KFS5190|1.0|KFS3492|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5191|KFS5191|1.0|KFS3493|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5192|KFS5192|1.0|KFS3494|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5193|KFS5193|1.0|KFS3495|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5194|KFS5194|1.0|KFS3496|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
